# time,x,y,yaw,speed,lap
23.8545165061950684,24.7332566781702177,-8.8984174504874822,2.4415660597611635,3.9558542918523081,0.0000000000000000
23.8843867778778076,24.5820167080434047,-8.7683103278746390,2.4893749011495010,3.9654286175047524,0.0000000000000000
23.9143755435943604,24.5398103560484628,-8.7502564036692601,2.4933606301164648,3.9670778830608371,0.0000000000000000
23.9446568489074707,24.5101082883656360,-8.7184023827268486,2.5060630827624086,3.9686544851358754,0.0000000000000000
23.9741332530975342,24.3893018680500262,-8.6279511377955238,2.5328005710874151,3.9742462037900954,0.0000000000000000
24.0042760372161865,24.3457706336032267,-8.5936961684147075,2.5427830527703223,3.9754820429088853,0.0000000000000000
24.0341951847076416,24.1526433926364916,-8.4566305527146906,2.5963962602327260,3.9817574532934006,0.0000000000000000
24.0643219947814941,23.7864088844417836,-8.2409845175830263,2.6553339347782945,3.9882071046647840,0.0000000000000000
24.0945444107055664,23.4823062500648660,-8.0872476499554615,2.7039724603669222,3.9923941262305385,0.0000000000000000
24.1246151924133301,23.4007684355072740,-8.0392986337389232,2.7124984340139950,3.9934600367706934,0.0000000000000000
24.1548249721527100,23.2259964752274080,-7.9482552798195352,2.7239968506300207,3.9943330307599254,0.0000000000000000
24.1852564811706543,23.1413409735150282,-7.9320740727466674,2.7237246361241167,3.9951260927672183,0.0000000000000000
24.2156627178192139,23.0949000637858646,-7.9324061532417858,2.7232830202959608,3.9958205903525696,0.0000000000000000
24.2457082271575928,22.9979307284784156,-7.8755427250499093,2.7192307713440278,3.9964039906860114,0.0000000000000000
24.2759771347045898,22.8778428552063176,-7.8165390884359010,2.7102710153840528,3.9969127966007494,0.0000000000000000
24.3061883449554443,22.7780958827360465,-7.7592850951882628,2.6956204722100843,3.9973453505751926,0.0000000000000000
24.3363225460052490,22.6672203952051561,-7.6853511636881588,2.6889777945936926,3.9976005265760022,0.0000000000000000
24.3661942481994629,22.4895717083620426,-7.5718187522830753,2.6756336756448880,3.9979970097467428,0.0000000000000000
24.3963086605072021,22.5227451119826512,-7.6377188607908613,2.6505961974395089,3.9982004959110178,0.0000000000000000
24.4260003566741943,22.4868819613391722,-7.6483632224920459,2.6332365709526879,3.9983779484376316,0.0000000000000000
24.4557325839996338,22.3545171335986588,-7.5606085715641207,2.6179312415119798,3.9986655889354989,0.0000000000000000
24.4858682155609131,22.2156826168019883,-7.4521861439177428,2.6057982317001125,3.9989216217233912,0.0000000000000000
24.5157430171966553,22.1538372242570176,-7.4270755062058669,2.5897953715746285,3.9990319191707773,0.0000000000000000
24.5452721118927002,21.9999948343667775,-7.3421206048030845,2.5698533974807312,3.9992279320303403,0.0000000000000000
24.5750615596771240,21.9928682623064233,-7.3492082785538573,2.5551723517316018,3.9993129793099342,0.0000000000000000
24.6045386791229248,21.9832714718170408,-7.3372446094307762,2.5411665336265838,3.9993920354683281,0.0000000000000000
