# time,x,y,yaw,speed,lap
0.0000147819519043,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
0.0015494823455811,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
0.0026776790618896,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
0.0037591457366943,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
0.0048031806945801,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
0.0058231353759766,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
0.0068519115447998,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
0.0078759193420410,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
0.0121371746063232,0.0003804000000000,0.0000000000000000,0.0000000000000000,0.0760800000000000,0.0000000000000000
0.0198168754577637,0.0016167000000000,0.0000000000000000,0.0000000000000000,0.1711800000000000,0.0000000000000000
0.0285649299621582,0.0038039999964830,0.0000000856816400,0.0001136875850962,0.2662800000000000,0.0000000000000000
0.0354616641998291,0.0038039999964830,0.0000000856816400,0.0001136875850962,0.2662800000000000,0.0000000000000000
0.0438647270202637,0.0069422999226915,0.0000007486330316,0.0002580985672548,0.3613799999999999,0.0000000000000000
0.0514638423919678,0.0110315996910872,0.0000020899000764,0.0004639642120849,0.4564799999999999,0.0000000000000000
0.0599248409271240,0.0160718659710148,0.0000167396068530,0.0007581363409790,0.5515799999999998,0.0000000000000000
0.0678608417510986,0.0220630711287924,0.0000494874584801,0.0009034469632464,0.6466799999999998,0.0000000000000000
0.0754413604736328,0.0220630711287924,0.0000494874584801,0.0009034469632464,0.6466799999999998,0.0000000000000000
0.0833888053894043,0.0290051552481637,0.0001036280935814,0.0012339249823080,0.7417799999999998,0.0000000000000000
0.0917770862579346,0.0368982228895608,0.0001637950793861,0.0014904765531138,0.8368799999999997,0.0000000000000000
0.0993404388427734,0.0457421615855144,0.0002434549032812,0.0019099521333459,0.9319799999999997,0.0000000000000000
0.1078472137451172,0.0555370911016813,0.0003283961424450,0.0022570781530917,1.0270799999999998,0.0000000000000000
0.1155014038085938,0.0555370911016813,0.0003283961424450,0.0022570781530917,1.0270799999999998,0.0000000000000000
0.1236393451690674,0.0662828744404935,0.0004335854082500,0.0027552503555808,1.1221799999999997,0.0000000000000000
0.1317317485809326,0.0779796433614295,0.0005448677415886,0.0031833708705056,1.2172799999999997,0.0000000000000000
0.1395046710968018,0.0906272409368086,0.0006780266376384,0.0037546669253266,1.3123799999999997,0.0000000000000000
0.1486701965332031,0.1042258103511479,0.0008188488261827,0.0042565540694579,1.4074799999999996,0.0000000000000000
0.1560020446777344,0.1042258103511479,0.0008188488261827,0.0042565540694579,1.4074799999999996,0.0000000000000000
0.1635465621948242,0.1187751764407042,0.0009835902938625,0.0048961907546095,1.5025799999999996,0.0000000000000000
0.1712486743927002,0.1342754937091641,0.0011580222290385,0.0054659069412782,1.5976799999999995,0.0000000000000000
0.1797504425048828,0.1507265685584115,0.0013587063693867,0.0061691756953340,1.6927799999999995,0.0000000000000000
0.1882464885711670,0.1681285671772207,0.0015714361800916,0.0068012666164217,1.7878799999999995,0.0000000000000000
0.1956417560577393,0.1681285671772207,0.0015714361800916,0.0068012666164217,1.7878799999999995,0.0000000000000000
0.2032516002655029,0.1864812765484276,0.0018129895531645,0.0075633250776875,1.8829799999999994,0.0000000000000000
0.2117283344268799,0.2057848751708226,0.0020692028110997,0.0082524657844501,1.9780799999999994,0.0000000000000000
0.2194101810455322,0.2260391293254291,0.0023570161064804,0.0090683068981255,2.0731799999999994,0.0000000000000000
0.2280516624450684,0.2472442305674727,0.0026623168947867,0.0098091766812587,2.1682799999999993,0.0000000000000000
0.2352015972137451,0.2472442305674727,0.0026623168947867,0.0098091766812587,2.1682799999999993,0.0000000000000000
0.2435314655303955,0.2693999231184743,0.0030021714101587,0.0106736599367542,2.2633799999999993,0.0000000000000000
0.2514493465423584,0.2925064123878802,0.0033625188637765,0.0114609193185713,2.3584799999999992,0.0000000000000000
0.2616581916809082,0.3165634192159037,0.0037605248171298,0.0123688249729170,2.4535799999999992,0.0000000000000000
0.2682588100433350,0.3415711636811431,0.0041821762514185,0.0131971385207392,2.5486799999999992,0.0000000000000000
0.2757735252380371,0.3415711636811431,0.0041821762514185,0.0131971385207392,2.5486799999999992,0.0000000000000000
0.2836122512817383,0.3675293420159995,0.0046447167004513,0.0141432297638544,2.6437799999999991,0.0000000000000000
0.2915933132171631,0.3944381897835566,0.0051341742247476,0.0150073090481913,2.7388799999999991,0.0000000000000000
0.2996346950531006,0.4222973775104843,0.0056678523397120,0.0159863952448392,2.8339799999999991,0.0000000000000000
0.3076758384704590,0.4511071570514439,0.0062318119980755,0.0168810493400700,2.9290799999999990,0.0000000000000000
0.3156254291534424,0.4511071570514439,0.0062318119980755,0.0168810493400700,2.9290799999999990,0.0000000000000000
0.3235857486724854,0.4808671722763334,0.0068434010146610,0.0178880466584126,3.0241799999999990,0.0000000000000000
0.3315289020538330,0.5115776921250047,0.0074887043431113,0.0188082334842647,3.1192799999999989,0.0000000000000000
0.3392410278320312,0.5432383330150391,0.0081851001695818,0.0198382206652311,3.2143799999999989,0.0000000000000000
0.3481957912445068,0.5758493817474506,0.0089186883893837,0.0207790953467319,3.3094799999999989,0.0000000000000000
