# x_m,y_m,w_tr_right_m,w_tr_left_m,psi,kappa,s,velocity,acceleration,time
-0.0010549228501944,0.1035272850927898,0.9963793651337092,1.0036206348662908,-3.1383336205803376,0.0001598433440035,0.0000000000000000,8.0000000000000000,0.0000000000000000,0.0000000000000000
-0.0522631531719245,0.1033603951889527,0.9966339692976117,1.0033660307023884,-3.1383418059185821,0.0002399517248480,0.0512085022718236,8.0000000000000000,0.0000000000000000,0.0064010627839780
-0.1034716992608924,0.1031943425808547,0.9967676274722793,1.0032323725277206,-3.1383581957923470,0.0003204344874307,0.1024173175873003,8.0000000000000000,0.0000000000000000,0.0128021646984125
-0.1546805615266140,0.1030291292487014,0.9968876708812360,1.0031123291187638,-3.1383746241600008,0.0003211842113498,0.1536264463632790,8.0000000000000000,0.0000000000000000,0.0192033057954099
-0.2058897403786147,0.1028647571726981,0.9963186038313711,1.0036813961686291,-3.1383910910204391,0.0003219339018871,0.2048358890167151,8.0000000000000000,0.0000000000000000,0.0256044861270894
-0.2570992362264113,0.1027012283330504,0.9972802391292559,1.0027197608707441,-3.1384075963725566,0.0003226835589765,0.2560456459646533,8.0000000000000000,0.0000000000000000,0.0320057057455817
-0.3083090494795307,0.1025385447099639,0.9974415035823258,1.0025584964176741,-3.1384241402152440,0.0003234331825651,0.3072557176242456,8.0000000000000000,0.0000000000000000,0.0384069647030307
-0.3595191805474892,0.1023767082836439,0.9975642269876090,1.0024357730123910,-3.1384407225473923,0.0003241827726172,0.3584661044127319,8.0000000000000000,0.0000000000000000,0.0448082630515915
-0.4107296298398130,0.1022157210342961,0.9974857982365478,1.0025142017634523,-3.1384573433678904,0.0003249323290450,0.4096768067474599,8.0000000000000000,0.0000000000000000,0.0512096008434325
-0.4619403977660186,0.1020555849421259,0.9976271908305835,1.0023728091694164,-3.1384740026756224,0.0003256818517955,0.4608878250458662,8.0000000000000000,0.0000000000000000,0.0576109781307333
-0.5131514847356310,0.1018963019873387,0.9980951240074742,1.0019048759925258,-3.1384907004694735,0.0003264313408418,0.5120991597254945,8.0000000000000000,0.0000000000000000,0.0640123949656868
-0.5643628911581695,0.1017378741501402,0.9982367283333849,1.0017632716666152,-3.1385074367483270,0.0003271807961092,0.5633108112039815,8.0000000000000000,0.0000000000000000,0.0704138514004977
-0.6155746174431580,0.1015803034107356,0.9983654996079360,1.0016345003920641,-3.1385242115110623,0.0003279302175402,0.6145227798990678,8.0000000000000000,0.0000000000000000,0.0768153474873835
-0.6667866640001141,0.1014235917493307,0.9984966869600734,1.0015033130399265,-3.1385410247565586,0.0003286796050775,0.6657350662285870,8.0000000000000000,0.0000000000000000,0.0832168832785734
-0.7179990312385631,0.1012677411461309,0.9986771457243514,1.0013228542756487,-3.1385578764836914,0.0003294289586767,0.7169476706104800,8.0000000000000000,0.0000000000000000,0.0896184588263100
-0.7692117195680229,0.1011127535813416,0.9988718581872096,1.0011281418127904,-3.1385747666913373,0.0003301782782762,0.7681605934627800,8.0000000000000000,0.0000000000000000,0.0960200741828475
-0.8204247293980180,0.1009586310351683,0.9990055551973894,1.0009944448026107,-3.1385916953783672,0.0003309275638098,0.8193738352036268,8.0000000000000000,0.0000000000000000,0.1024217294004534
-0.8716380611380665,0.1008053754878166,0.9991377121664111,1.0008622878335889,-3.1386086625436529,0.0003316768152375,0.8705873962512541,8.0000000000000000,0.0000000000000000,0.1088234245314068
-0.9228517151976916,0.1006529889194920,0.9993086143321418,1.0006913856678581,-3.1386256681860631,0.0003324260324976,0.9218012770240013,8.0000000000000000,0.0000000000000000,0.1152251596280002
-0.9740656919864155,0.1005014733103999,0.9994821153172999,1.0005178846827001,-3.1386427123044651,0.0003331752155326,0.9730154779403072,8.0000000000000000,0.0000000000000000,0.1216269347425384
-1.0252799919137572,0.1003508306407459,0.9996050233942941,1.0003949766057059,-3.1386597948977237,0.0003339243642809,1.0242299994187085,8.0000000000000000,0.0000000000000000,0.1280287499273386
-1.0764946153892418,0.1002010628907354,0.9997305775780811,1.0002694224219189,-3.1386769159647017,0.0003346734786937,1.0754448418778493,8.0000000000000000,0.0000000000000000,0.1344306052347312
-1.1277095628223868,0.1000521720405739,0.9999637491582387,1.0000362508417613,-3.1386940755042607,0.0003354225587180,1.1266600057364671,8.0000000000000000,0.0000000000000000,0.1408325007170584
-1.1789248346227157,0.0999041600704669,1.0001452075849233,0.9998547924150766,-3.1387112735152600,0.0003361716042962,1.1778754914134073,8.0000000000000000,0.0000000000000000,0.1472344364266759
-1.2301404311997488,0.0997570289606200,1.0012517266857313,0.9987482733142686,-3.1387285099965574,0.0003369206153624,1.2290912993276137,8.0000000000000000,0.0000000000000000,0.1536364124159517
-1.2813563529630088,0.0996107806912385,1.0019860514645875,0.9980139485354125,-3.1387457849470071,0.0003376695918721,1.2803074298981347,8.0000000000000000,0.0000000000000000,0.1600384287372668
-1.3325726003220149,0.0994654172425281,1.0020949390084197,0.9979050609915803,-3.1387630983654642,0.0003384185337636,1.3315238835441177,8.0000000000000000,0.0000000000000000,0.1664404854430147
-1.3837891736862906,0.0993209405946942,1.0012002423067210,0.9987997576932790,-3.1387804502507786,0.0003391674409837,1.3827406606848165,8.0000000000000000,0.0000000000000000,0.1728425825856021
-1.4350060734653558,0.0991773527279423,1.0008270571797926,0.9991729428202074,-3.1387978406018018,0.0003399163134707,1.4339577617395842,8.0000000000000000,0.0000000000000000,0.1792447202174480
