# x_m,y_m,w_tr_right_m,w_tr_left_m,psi,kappa,s,velocity,acceleration,time
5.9453438951493407,-16.3137452960180198,1.9478696398337136,1.9521303601662867,1.6197148345054970,0.1535123074473969,45.5775177702464021,5.1944143784882915,-4.3080342893363754,12.5585347398266478
5.9428169286703278,-16.2138230484100809,1.9506424128883779,1.9493677782748855,1.5982960202807388,0.0982268689567915,45.6774719653890173,5.1108442096556885,-4.5921502668928360,12.5779334175575706
5.9398472564432518,-16.1139156848647609,1.9538575610975157,1.9466279304234582,1.6000787250210844,-0.1550565180681352,45.7774234548412196,5.0202334624440104,-1.8011973972693029,12.5976650774435583
5.9369642667591824,-16.0140105547494720,1.9600928923412737,1.9470262130177880,1.6292915404622597,-0.2696487721834306,45.8773701739112880,4.9842448251398475,-1.4681936677588436,12.6176454734616321
5.9281657950057909,-15.9144440662654354,1.9769538486139577,1.9634321837525888,1.6539818388014926,-0.0347965172579719,45.9773246572236260,4.9547140581477329,-0.4160850296992630,12.6377591462287899
5.9203542296020961,-15.8147966989158064,1.9941903808506802,2.0506722240352606,1.6362476274690447,0.3304140656667747,46.0772777380854421,4.9463131155203808,0.0000000000000000,12.6579495929589303
5.9150927677280452,-15.7149926561134095,2.0191582493864817,2.0633875280180822,1.5879334831927581,0.3474207198474645,46.1772203713344922,4.9463131155203808,0.0000000000000000,12.6781550734683339
5.9169308643897427,-15.6150535210361188,2.0364769002127128,2.0828938561870833,1.5667986875778737,0.0548012808983455,46.2771764082674082,4.9463131155203808,7.1592311251889083,12.6983632638110109
5.9158918406307563,-15.5151075232552671,2.0505551574523793,2.0956960221197178,1.5769782996752284,-0.0381532000030969,46.3771278066707424,5.0889255999355631,7.5119403314876649,12.7182833476749639
5.9156950858441046,-15.4151557170464386,2.0673806962906829,2.1115941526321982,1.5744256419132736,-0.0989046080975731,46.4770798065349453,5.2343892365456561,2.1918335287479698,12.7376476703653818
5.9151663432050183,-15.3152091356334115,2.0838942387126966,2.1271692536443876,1.5967493288418404,-0.1124025324684649,46.5770277865291860,5.2760751839818427,-5.3555133270775892,12.7566664265297689
5.9105087874456688,-15.2153663473248724,2.0916016058384992,2.1345940268598778,1.5968948344380489,0.0916391181189943,46.6769791507163490,5.1736242249607907,-6.0102437276696525,12.7757964244896396
5.9099508186859344,-15.1154145579939243,2.0591638067770308,2.1575191409063357,1.5784302374269032,0.0185817747063300,46.7769324974316802,5.0561744106379809,-7.9665317306932000,12.7953380303952535
5.9089827674633257,-15.0154700671559471,2.0343811504664404,2.1656648981391657,1.5931802907429788,-0.0222534331655309,46.8768816763779412,4.8961620744952938,-5.1533992282153216,12.8154236010741727
5.9054770463543651,-14.9155828778407429,2.0378531238650206,2.1630795536346765,1.5828786512975577,0.1458706304815917,46.9768303665633837,4.7898070998736983,-5.1056578227748046,12.8360614305749987
5.9065681757212598,-14.8156348248321983,2.0384340271609154,2.1643553499867383,1.5640203580155354,0.0801565735001330,47.0767843753048751,4.6820497776831784,-6.7174075171668033,12.8571669033526383
5.9068315718335427,-14.7156845617814369,2.0376326713569473,2.1644689634859509,1.5668549820235451,-0.0094930438898075,47.1767349854152087,4.5363831585638730,-8.3043980640722719,12.8788518493302409
5.9073560549976207,-14.6157347292119226,2.0341791114572709,2.1619450923275991,1.5659180347548063,0.0034661809345244,47.2766861940785503,4.3495635314190810,-8.4343933119610526,12.9013483175514647
5.9078067493626465,-14.5157847227791930,2.0240792499513938,2.1527815362052203,1.5661620847209008,-0.0012074893968280,47.3766372166411713,4.1512227646079376,-8.4787332837735825,12.9248640298825315
5.9082824461414711,-14.4158348324732266,2.0070623961850278,2.1366985720795406,1.5661594143543869,0.0013687141114199,47.4765882389450979,3.9417932876151895,-8.3216306862655269,12.9495645918631226
5.9087336751493016,-14.3158846480475930,1.9947147770275655,2.1252841678233683,1.5658884757242697,-0.0128561684572355,47.5765394419110237,3.7248114484933814,-7.5956655140700287,12.9756390293504680
5.9092635309057808,-14.2159353503886035,1.9874598483462536,2.1187431080208512,1.5687293869207959,0.0731908773147572,47.6764901440078503,3.5150869299036551,-4.5145720964443017,13.0032501080902101
5.9091468601643822,-14.1159831260685795,1.9952623124108539,2.1179848912070049,1.5512574001782602,0.3479704231596827,47.7764424364206945,3.3842801988272462,-4.5140112050655681,13.0322244445903248
5.9131681990152103,-14.0161203206898204,2.0490595438225814,2.1225048428585760,1.4991714801098397,0.3770166683318688,47.8763861759158189,3.2482392375346838,-4.3264118281753330,13.0623619332035350
5.9234453221270593,-13.9166947042249731,2.0699210903944913,2.1300789096055088,1.4758921105579514,0.1628652019196908,47.9763415282931263,3.1122599677132854,-6.3034745469435336,13.0937919669640390
5.9321109523510138,-13.8171212809731969,2.0611062801585742,2.1388937198414260,1.4666138893475429,0.2606811443656847,48.0762913145122823,2.9027745761289943,-3.0180369210038505,13.1270252877340692
5.9442310529446649,-13.7179042534082019,2.0492534290994220,2.1525381868394313,1.4237808150843680,0.7007703300781830,48.1762458811775076,2.7969210025640110,0.0000000000000000,13.1620989386984757
5.9613825528816786,-13.6194522876919208,2.1161999100502080,2.1735327268688556,1.3265373545114494,1.0865720399480168,48.2761806774373170,2.7969210025640110,0.0000000000000000,13.1978292278872633
5.9924508529284335,-13.5244333931962064,2.1918064971720308,2.2003426061455635,1.2065707838633948,0.9870957478120005,48.3761498205714986,2.7969210025640110,0.7781798648128136,13.2335717973207725
6.0325139095172933,-13.4328707887714849,2.2374633496202598,2.2398075315800101,1.1292041587871418,0.4203166588339953,48.4760935999290936,2.8245912213986695,5.1465810573339743,13.2691294107798594
6.0778451802641573,-13.3437914560698871,2.2796549875200198,2.2898652310828376,1.1225519951164351,-0.0374618021069205,48.5760438456620989,3.0011863738750235,8.1625770660908774,13.3034425111680683
6.1191271068048954,-13.2527611657733715,2.3757235002228185,2.3335871756060609,1.1366929150458085,-0.1215552629294646,48.6759973909237971,3.2617290940831336,7.2067885475008984,13.3353616854801196
6.1619208180264584,-13.1624364130926210,2.3651801577946516,2.3715228054052626,1.1468512380912270,-0.1535959041763245,48.7759466914063609,3.4755580316382679,6.6446377177515465,13.3650321740959246
6.2013449937086635,-13.0705862026148036,2.3901180240526592,2.3489834792438677,1.1673971853580380,-0.1931765075681013,48.8759003146175317,3.6616683166167601,-2.1841999175725646,13.3930412684790969
6.2403913674447669,-12.9785809965987866,2.3893062277957835,2.3374728678180796,1.1854675109084347,-0.0024167541463436,48.9758481872111417,3.6015555792954204,-2.4547431319674833,13.4205628963473682
6.2764707934780910,-12.8853670331413710,2.3878383335505338,2.3008634401504575,1.1678802962067609,0.4843767370461630,49.0758010159171576,3.5327730681690173,0.0000000000000000,13.4485831442627877
6.3187286614365945,-12.7947919152016638,2.3824425332878474,2.2802264664898870,1.0886402562500421,0.6810632459084188,49.1757488993074006,3.5327730681690173,0.0000000000000000,13.4768747671498605
6.3690671668375538,-12.7084384001203308,2.3680793407188934,2.2858023756547903,1.0317341552438060,0.2293267958069132,49.2757033624038741,3.5327730681690173,5.6378902384333394,13.5051682525132666
6.4213376404378382,-12.6232496102665070,2.3514424212422416,2.2987073464054792,1.0427975751008882,-0.1199277971493987,49.3756500098071598,3.6888293545105326,6.8680870567425041,13.5328481610857470
6.4697526498370435,-12.5358046914602799,2.3413313558509659,2.3076262647557306,1.0557076944565496,-0.0839974231900400,49.4756031336210427,3.8704567583933516,7.2416820181736554,13.5592932836333002
6.5198079248802339,-12.4492918588727495,2.3343942623455671,2.3304747348888539,1.0595889216585772,-0.0546939210420360,49.5755531249265360,4.0531528009809756,7.6014856601538741,13.5845216825231070
6.5675421726957266,-12.3614747154975166,2.3298416104718846,2.3485645723877009,1.0666411200404720,-0.1767023449967447,49.6755051588482957,4.2364626203023326,5.3286142481802070,13.6086366815531310
6.6163720652539650,-12.2742649041349363,2.3183958206052875,2.3593817527586540,1.0949119977072304,-0.4355302770261963,49.7754546941405920,4.3603670222739215,0.2193497011683501,13.6318893315294183
6.6590677859535061,-12.1838898477702777,2.3113463953880693,2.3335841810985687,1.1537046681605967,-0.3258153727381126,49.8754075599272610,4.3653922883764293,2.2910505320373855,13.6547991694537068
6.6973292715000685,-12.0915538510900831,2.3103917844130537,2.3150144630226546,1.1600432207942346,0.1171269970232452,49.9753569349085751,4.4175364139836892,6.2143102279802438,13.6775590889221306
6.7388758593320688,-12.0006449573191425,2.2972235270528456,2.3546578127923574,1.1302907362573935,0.2646124001667143,50.0753096533665456,4.5559743601262133,3.0074662438144184,13.6998363716878355
6.7825611072324143,-11.9107474461602383,2.3029750638688360,2.3489062759763670,1.1071465344252687,0.1588569551093959,50.1752594577519488,4.6214817640727910,5.1071182685666763,13.7216179641101306
6.8282692043157009,-11.8218592432408283,2.3114219073732585,2.3404697629862858,1.0985349916117415,0.0349184340943629,50.2752111598746083,4.7306473154767437,7.7185595245418099,13.7429931400240797
6.8734967860993121,-11.7327263290050876,2.3126920777497042,2.3396379788340016,1.1001662436717399,0.0186728305005421,50.3751622006603341,4.8910101348408928,6.6356854000537844,13.7637694025966830
6.9189143020220296,-11.6436901477970842,2.3061339402074257,2.3489783537593962,1.0948022556294117,0.0270136536773707,50.4751131502140780,5.0247851946592590,-7.8167276236569316,13.7839293486690639
6.9650954770763409,-11.5550475557394829,2.2981958749417619,2.3580926183245059,1.0947661606025978,0.0193163713327711,50.5750641885082715,4.8668147867339338,-7.5396145382327404,13.8041386249200659
7.0105192405704502,-11.4660150022716145,2.2982487133593836,2.3606157304155553,1.0909408821825344,0.0433021358232657,50.6750147456201603,4.7094276532675918,-6.5657313358142453,13.8250133172094714
7.0573774610989171,-11.3777278505388537,2.2732280070831470,2.3639172816627179,1.0861099720527976,0.0926986604120608,50.7749663038480250,4.5679534438872302,-6.5459087832334557,13.8465606821783460
7.1036589552794567,-11.2891390014963342,2.2547538268209255,2.3679774878260025,1.0724102948215954,0.0452181108112915,50.8749160956350082,4.4224059318022411,-7.6097893748419612,13.8687955645918919
7.1529172231550318,-11.2021706332252897,2.2545203433408929,2.3788134918331219,1.0770709101762304,-0.0134764890330686,50.9748654529807652,4.2469385574241114,-3.3899559839976421,13.8918536764179859
7.1983730503682244,-11.1131503616072518,2.3086432965188552,2.3767136781384020,1.0751042928449370,0.2943776131398061,51.0748196474229417,4.1663901007209754,0.0000000000000000,13.9156145916284988
7.2479740576158891,-11.0263744801293306,2.3434210303767720,2.3702044616759919,1.0182231325384286,0.4896650016815039,51.1747712033200486,4.1663901007209754,0.0000000000000000,13.9396045573976224
7.3032400730976574,-10.9430914837415898,2.3261697380708592,2.3901155939239693,0.9772185480604330,0.1529157980762161,51.2747231415431344,4.1663901007209754,5.8455642547774902,13.9635946149310701
7.3597806930624676,-10.8606736064540108,2.3242430077354106,2.4037113871382179,0.9876553156420248,0.0048351575868184,51.3746708688939648,4.3043359762084368,8.4104175452124164,13.9871929998730753
7.4132959587212142,-10.7762559652172136,2.3571510342909310,2.3959349433170329,0.9762520057428172,0.2829169324739636,51.4746219659890514,4.4953942115709582,2.7826536156098478,14.0099098548134435
7.4717048600210925,-10.6951438393750706,2.3562848187011665,2.3892031339189908,0.9310988147419121,0.3053764978360294,51.5745758388989586,4.5568457433974672,2.1589049271149046,14.0319936425625844
7.5326148576677241,-10.6158969984116798,2.3518114404376216,2.4019056017825542,0.9152059280475998,0.1251979202057971,51.6745262746958574,4.6039559191784214,5.8462535389324897,14.0538149720659220
7.5935702558978502,-10.5366843245579282,2.3464894961949132,2.3974014586894987,0.9060715670567174,0.0545376966374289,51.7744773040675170,4.7291741587835423,7.2802596031643754,14.0752335162277937
7.6559185224182409,-10.4585624133925297,2.3365659473619989,2.4004186141714312,0.9043036944520464,-0.1079967179832825,51.8744289891070025,4.8806184704224060,5.9274710204578698,14.0960355644917090
7.7171526656363696,-10.3795669656880385,2.3516495875351238,2.3965528089726904,0.9276602381534250,-0.1556285758257891,51.9743784816204268,5.0005331810311935,4.6084557780674258,14.1162658971571773
7.7757849111453190,-10.2986189646610313,2.3626416976079754,2.3818393404767826,0.9354140142488355,-0.0173270457683355,52.0743300653181862,5.0918147061172405,8.0507690136799006,14.1360732967465310
7.8357877573732351,-10.2186820203511228,2.3509893339407721,2.3874740009170758,0.9311239640700281,0.0504714719131956,52.1742813365510045,5.2474704569030184,0.4084470054002058,14.1554075678604185
7.8951115989571230,-10.1382411083093515,2.3584754875334779,2.3875335150631294,0.9253246887107131,0.0726630821731705,52.2742316167426182,5.2552445215552366,-4.1644121877121547,14.1744407950586471
7.9560380606224621,-10.0590047718736120,2.3358455453175355,2.3836990316842370,0.9165984379206461,0.1618655897757594,52.3741837590048789,5.1754334255679986,-4.1643821403353378,14.1936058278147073
8.0167551625600240,-9.9796134277616719,2.3404117692952928,2.3849711028751557,0.8929677753547834,0.1670228623477732,52.4741315052906074,5.0943763036595930,-4.0488306135985459,14.2130702091267160
8.0813572500412345,-9.9033435013899105,2.3628300153704922,2.3913793932864511,0.8832105022723837,0.0382831603832707,52.5740841509568639,5.0143082533806176,-7.4736614569725974,14.2328458080391673
8.1436140953872442,-9.8251495635122978,2.3834120850909999,2.3913599408058417,0.8853148312007053,-0.0433982868156005,52.6740351725286544,4.8630532656869692,-3.1337457214024385,14.2530842130785782
