# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.0176762705409427,0.2922878307049774,0.7069102457345793,1.1930897542654209
-0.1174683947159095,0.2862680062016376,0.7129257821315038,1.1870742178684961
-0.2172605112618448,0.2802480568297033,0.7189414468509827,1.1810585531490170
-0.3170432466057411,0.2740745601144731,0.7251149061495792,1.1748850938504207
-0.4168259668461866,0.2679008221917709,0.7312886107367662,1.1687113892632339
-0.5165994087730120,0.2615789063051598,0.7376130003903175,1.1623869996096827
-0.6163728286286090,0.2552566459522640,0.7439377405522256,1.1560622594477745
-0.7161372172735321,0.2487934352402622,0.7504059033971804,1.1495940966028200
-0.8159015773806009,0.2423297885683519,0.7568745102035291,1.1431254897964713
-0.9156571865283554,0.2357324574440686,0.7634792550691525,1.1365207449308479
-1.0154127612319577,0.2291346104890164,0.7700845254097968,1.1299154745902049
-1.1151598927217203,0.2224103191533440,0.7768186042038021,1.1231813957965269
-1.2149069844863774,0.2156854437680833,0.7835532781703861,1.1164467218361305
-1.3146459677300386,0.2088413546450804,0.7904094362525346,1.1095905649563191
-1.4143849066505230,0.2019966248966726,0.7972662498809963,1.1027337578324681
-1.5141160969459166,0.1950399003321290,0.8042376668147079,1.0957632743524681
-1.6138472390574325,0.1880824902287060,0.8112104437285331,1.0887927537329851
-1.7135710162986049,0.1810202960118892,0.8183910926022608,1.0818165563708457
-1.8132947422822852,0.1739573830263727,0.8256152583275140,1.0748824117088154
-1.9130115095822429,0.1667968904700528,0.8387472434901841,1.0736573142409351
-2.0127282233838297,0.1596356576320288,0.8519805723722201,1.0725320537943357
-2.1124384057501238,0.1523840463018838,0.8775866135473763,1.0835955579622669
-2.2121485332513764,0.1451316849370171,0.9030350388949362,1.0944999217334241
-2.3118525762731190,0.1377961454530067,0.9110040226818195,1.0877557707089733
-2.4115565639747985,0.1304598579962645,0.9189678611531646,1.0810049567979367
-2.5112549325308424,0.1230475950714763,0.9264090632507174,1.0735773589543458
-2.6109532462569045,0.1156345981185654,0.9338509365728952,1.0661489468254739
-2.7106464232402150,0.1081528337960729,0.9413556935236713,1.0586442484411633
-2.8103395468582648,0.1006703613539829,0.9488611642387381,1.0511388356272031
-2.9100280319152536,0.0931263384586354,0.9564286760493603,1.0435713238840210
-3.0097164660719931,0.0855816454120619,0.9639968605776168,1.0360031394223830
-3.1094007743537984,0.0779826312140850,0.9716195742853129,1.0283804257146867
-3.2090850352224414,0.0703829970046564,0.9792429065214311,1.0207570934785684
-3.3087656961453074,0.0627362870988440,0.9869132018517407,1.0130867981482592
-3.4084463141820898,0.0550890196208592,0.9945840486257341,1.0054159513742662
-3.5081238701932489,0.0474019420197699,1.0022942679545770,0.9977057320454229
-3.6078013888994032,0.0397143817308137,1.0100049586696369,0.9899950413299684
-3.7074763942444586,0.0319943011699492,1.0177474082272147,0.9822525917454322
-3.8071513689296315,0.0242738254143047,1.0254902359028930,0.9745097637030209
-3.9068243884169847,0.0165281478663584,1.0332571763814706,0.9667428011900981
-4.0064973849595971,0.0087821754081552,1.0410243530171859,0.9589755306533949
-4.1061689927166416,0.0010183527975564,1.0488058236314746,0.9511896162367571
-4.2058405863158850,-0.0067456514450233,1.0565850918471529,0.9434011939241341
-4.3055113645321290,-0.0145201163250753,1.0642375184498754,0.9354683356450201
-4.4051821384466541,-0.0222946363433585,1.0718394215352538,0.9274849133843597
-4.5048526760943179,-0.0300721847635724,1.0766663803731318,0.9167243244279059
-4.6045232203584030,-0.0378496483683673,1.0812067490929389,0.9056773962964815
-4.7041941118967880,-0.0456226602908278,1.0707049452589501,0.8796014667890913
-4.8038650220190569,-0.0533954337293210,1.0604921519735102,0.8538151165498841
-4.9035368660241927,-0.0611562228012299,1.0648028019156417,0.8425807890048219
-5.0032087416150750,-0.0689166056912068,1.0691803501065413,0.8314142724865408
-5.1028821395229933,-0.0766574121022200,1.0767821484574562,0.8235159986797645
-5.2025555830203674,-0.0843976304240972,1.0843863974679759,0.8156214586693742
-5.3022311372317787,-0.0921106212221645,1.0921041078377363,0.8078997870623570
-5.4019067520460782,-0.0998228270144761,1.0998210220158406,0.8001789984023546
-5.5015850661637860,-0.1075000679938109,1.1075024731516057,0.7924975369409244
-5.6012634567316892,-0.1151763135230860,1.1151828731237030,0.7848171268783011
-5.7009451276790806,-0.1228098455718014,1.1228181690160373,0.7771818309849527
-5.8006268922376796,-0.1304421510065830,1.1304521923633251,0.7695478076366746
-5.9003125313702691,-0.1380236868094427,1.1380335449868977,0.7619664550131023
-5.9999982806342462,-0.1456037688088621,1.1456133781540487,0.7543866218459514
-6.0996884319192679,-0.1531257413674724,1.1531324776893055,0.7468675223106948
-6.1993787159683125,-0.1606459460955017,1.1606498506593463,0.7393501493406537
-6.2990741314025920,-0.1680978234287216,1.1681004911582877,0.7318995088417124
-6.3987696853749494,-0.1755478383371556,1.1755489603516920,0.7244510396483081
-6.4984704193768934,-0.1829282159614209,1.1829162430070723,0.7170837569929279
-6.5981713646770945,-0.1903057181922809,1.1902816637833140,0.7097183362166862
-6.6978799734398811,-0.1975789343304584,1.1975795570692187,0.7024204429307815
-6.7975887709961613,-0.2048495454186021,1.2048711426102869,0.6951288573897134
-6.8973041741439962,-0.2120290098462410,1.2119420299422277,0.6880579700577727
-6.9970209551124265,-0.2191883437228065,1.2190091446455762,0.6809908553546198
-7.0967846613966730,-0.2256620785670546,1.2259477725279382,0.6740522274791149
-7.1965545265584376,-0.2319449943615251,1.2327402046264231,0.6672597955201155
-7.2965280510769093,-0.2319179803344450,1.2346982916343845,0.6653017130373450
-7.3964980036807733,-0.2320398317675234,1.2373322557138233,0.6626677825837908
-7.4963551845267569,-0.2368616330798304,1.2613048725410456,0.6386961181435941
-7.5962158681378176,-0.2414995800610632,1.2846075704612696,0.6153960662885517
-7.6961842461735195,-0.2404848252561451,1.2873132458362930,0.6127451100382920
-7.7961507640467387,-0.2396175530649622,1.2900523999897229,0.6100946058563793
-7.8960617472290551,-0.2431533378358257,1.2937910547935061,0.6074575980631732
-7.9959727856362841,-0.2466875517121422,1.2976246913724629,0.6048807967509626
-8.0958854125256270,-0.2501765805847697,1.3041903712129130,0.6040357667222572
-8.1957982772976941,-0.2536585906499012,1.3105421431938182,0.6030207072218128
-8.2957178625026486,-0.2569423121473747,1.3108507970091083,0.5972021393718270
-8.3956383572541782,-0.2601938387689682,1.3112374573656511,0.5914547210650285
-8.4955839617444671,-0.2625565654720688,1.3137776345664738,0.5876715193131008
-8.5955279852408513,-0.2646964408609412,1.3161995872649455,0.5840471888376256
-8.6954300071246404,-0.2609159173609352,1.3154807184036283,0.5846435259935775
-8.7953346397885852,-0.2572936482999860,1.3154423187293454,0.5845638262137179
-8.8953070005958832,-0.2577767725267966,1.3330564642198393,0.5669465615156235
-8.9952754382024498,-0.2580677611441229,1.3499985817297626,0.5500014430673991
-9.0951447488564767,-0.2535040867591464,1.3499606642397002,0.5500393479126578
-9.1950180347348205,-0.2490926473739670,1.3498804994514582,0.5501195005485416
-9.2949894194804248,-0.2484379975061256,1.3487577741012671,0.5512422258987331
-9.3949608241655653,-0.2477865947013931,1.3476659773060660,0.5523340226939344
-9.4949327093237237,-0.2472134347524713,1.3473194504324342,0.5526805495675662
-9.5949043066973712,-0.2466098839046643,1.3469321318472356,0.5530678681527645
-9.6948691185051619,-0.2452897571548742,1.3455830003976077,0.5544169996023925
-9.7948337633617388,-0.2439581853908483,1.3442208992688895,0.5557791007311109
-9.8947945474856738,-0.2423619486505210,1.3425588754193822,0.5574411245806181
-9.9947538916894221,-0.2407039014424095,1.3408738723541547,0.5591261276701761
-10.0946805696580526,-0.2376436131297338,1.3386675595174791,0.5613324410831457
-10.1945984484392724,-0.2344096658439740,1.3363942743144668,0.5636057300108422
-10.2943226717017282,-0.2273537726260476,1.3326470384221107,0.5673530389187305
-10.3940555256468645,-0.2204647598137316,1.3295252038796117,0.5704750542307329
-10.4939755849255398,-0.2171954956535682,1.3399687467996046,0.5600340293366186
-10.5938784498666809,-0.2136540483291178,1.3498576519683401,0.5501475087622064
-10.6934155880898540,-0.2043232151003136,1.3479493102810345,0.5520553969301391
-10.7929299580509195,-0.1947950032615108,1.3456331066944671,0.5543480895293882
-10.8919773408633560,-0.1812184686370376,1.3349514747557700,0.5645332915922210
-10.9909750731124873,-0.1673482651045924,1.3239971691599226,0.5749355636899697
-11.0889805408794970,-0.1476091004269091,1.3075934916499785,0.5896759715798779
-11.1869742519859816,-0.1278133196848270,1.2915554923985058,0.6041471009811632
-11.2847359563309766,-0.1069002735660788,1.2827338134887447,0.6133042698446812
-11.3824807362444460,-0.0859110734072916,1.2738443549671434,0.6226025147617871
-11.4798978918672034,-0.0634476781880750,1.2636428141328879,0.6346317194708710
-11.5772404278388077,-0.0406993268519242,1.2528066224375702,0.6472876543355423
-11.6731643794946347,-0.0125337124767033,1.2299051671875099,0.6718582732710876
-11.7691735655772263,0.0152984464147889,1.2077050799833007,0.6958069845061016
-11.8668473650964188,0.0366182780718960,1.1992025879580657,0.7076099471987436
-11.9645005198323009,0.0580288017182675,1.1904814201346694,0.7194353122679668
-12.0617785860182174,0.0810870794842183,1.1777872007750303,0.7316676990443940
-12.1590480414980746,0.1041811272287016,1.1651926579187848,0.7438667513064295
-12.2561627689599284,0.1279179350261446,1.1543892280916326,0.7554668070044498
-12.3532742760451075,0.1516678469998286,1.1435328824068829,0.7670579194050468
-12.4503290602504624,0.1756485725362899,1.1317444905259495,0.7784915068835636
