# vx,ax
0.0000000000000000,4.2500000000000000
0.9218376236281625,4.2500000000000009
1.3036752696407321,4.2499999999999973
1.5966696004525338,4.2500000000000009
1.8436752472563251,4.2500000000000009
2.0612915906494380,4.2500000000000053
2.2580318035888043,4.2500000000000009
2.4389531013028778,4.2499999999999920
2.6073505392814642,4.2499999999999964
2.7655128708844874,4.2499999999999920
2.9151065235020446,4.2499999999999964
3.0573895152074742,4.2500000000000098
3.1933392009050672,4.2499999999999920
3.3237328196432139,4.2499999999999920
3.4492005538544501,4.2500000000000009
3.5702617642192935,4.2499999999999920
3.6873504945126494,4.2500000000000009
3.8008338918872919,4.2500000000000098
3.9110258089221959,4.2499999999999742
4.0181970437488417,4.2499999999999831
4.1225831812988742,4.2500000000000098
4.2243906887342657,4.2499999999999831
4.3238017178637111,4.2500000000000187
4.4209779347716269,4.2499999999999822
4.5160636071776068,4.2500000000000187
4.6091881181408114,4.2500000000000009
4.7004680312440010,4.2500000000000000
4.7900088013576001,4.2500000000000187
4.8779062026057547,4.2500000000000009
4.9642475286548828,4.2499999999999831
5.0491126081810185,4.2500000000000000
5.1325746691527971,4.2499999999999831
5.2147010785629275,4.2499999999999654
5.2955539788677228,4.2500000000000178
5.3751908382343219,4.2500000000000187
5.4536649284471643,4.2499999999999831
5.5310257417689739,4.2500000000000009
5.6073193560245382,4.2499999999999822
5.6825887555570889,4.2499999999999476
5.7568741144062088,4.2499999999999831
5.8302130470040874,4.2500000000000187
5.9026408308309852,4.2500000000000000
5.9741906047706177,4.2499999999999645
6.0448935463303188,4.2500000000000027
6.1147790304149465,4.2500000000000355
6.1838747719483109,4.2500000000000027
6.2522069543062306,4.2500000000000000
6.3198003452491767,4.2500000000000000
6.3866784018101326,4.2500000000000027
6.4528633653971355,4.2500000000000000
6.5183763482036587,4.2500000000000000
6.5832374118785424,4.2500000000000027
6.6474656392864269,4.2500000000000355
6.7110792000862372,4.2500000000000355
6.7740954107664111,4.2500000000000382
6.8365307896990393,4.2499999999999289
6.8984011077089002,4.2500000000000000
6.9597214345960570,4.2499999999999307
7.0205061820008536,4.2500000000000000
7.0807691429567612,4.2500000000000027
7.1405235284385862,4.2500000000000000
7.1997820011804148,4.2500000000000000
7.2585567070084860,4.2500000000000027
7.3168593039086307,4.2499999999999645
7.3747009890252979,4.2500000000000000
7.4320925237692732,4.2500000000000027
7.4890442571935401,4.2500000000000355
7.5455661477810905,4.2499999999999645
7.6016677837745830,4.2500000000000027
7.6573584021653831,4.2500000000000000
7.7126469064484739,4.2500000000000382
7.7675418832398728,4.2500000000000000
7.8220516178443908,4.2500000000000000
7.8761841088536313,4.2500000000000382
7.9299470818470716,4.2500000000000000
7.9833480022626668,1.3311106861605377
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
8.0000000000000000,0.0000000000000000
