# vx,ax
0.0000000000000000,4.2500000000000000
0.9217623457394354,4.0916840601277817
1.2913710974842953,3.6292314855240724
1.5469916492687437,3.6736892060713342
1.7685062478250666,3.9110222873989104
1.9772437576444541,3.6451338611061055
2.1536492870658899,2.3246863361462906
2.2589707366101006,4.0289143339487206
2.4307174906783540,2.3241021886253135
2.5244829719860182,3.2172522617840547
2.6488104151105261,4.2470107594403785
2.8045043837049843,2.7245349208871104
2.8999849075330797,1.0304179691915314
2.9352870706034295,4.2479272206725591
3.0765435276561015,0.6758983642737448
3.0984259590564660,3.3182765650993220
3.2036882106263342,2.3820984726471934
3.2771694083294221,1.4916177472893433
3.3223532649449710,0.6142533906268801
3.3407829480226123,1.8582419399716321
3.3959274586937611,3.1096679377963463
3.4862584162679551,3.9718552093683277
3.5983375970979457,2.4028205474118272
3.6644777705330513,2.7592241349236679
3.7389853197608414,3.1316024910862108
3.8217889455588887,2.8990708354996504
3.8968758493462410,2.6841395230903506
3.9651286996009758,-2.5417062748520629
3.9005278909002734,-2.7139593005246097
3.8303462164775071,-2.8690291837296145
3.7547286023794526,-1.4554661732361944
3.7157791828363851,0.0000000000000000
3.7157791828363851,0.0000000000000000
3.7157791828363851,3.9027462464705680
3.8193219414703599,0.5959018409513026
3.8348860218674812,1.8441757810300550
3.8826577690617161,3.0906252702312180
3.9614263650067763,-2.4970681503784022
3.8979089207583320,-2.6644596766888387
3.8289716719488500,-2.0062127023350538
3.7762353199848371,-1.9745991253032529
3.7236001291790619,-2.9631594671030790
3.6431872270729859,-2.8509903743400744
3.5641061553716531,-2.0011605147874834
3.5075339208327247,-1.9422909550100143
3.4517383848632948,-0.8248626434033762
3.4277691268508033,-0.7594107606554191
3.4055516911524721,-1.8351410802131536
3.3512549570710819,-2.6456114280466672
3.2713923605009190,0.0000000000000000
3.2713923605009190,0.0000000000000000
3.2713923605009190,2.7064685302298686
3.3530691834088926,3.1536361380203015
3.4457999600856630,3.8261871226906981
3.5550588876983644,-1.3163423228448012
3.5178523176976664,-3.2092027127396432
3.4254510951150592,-3.2008584708544827
3.3307371943127277,-2.3091570406513702
3.2607026176120382,-2.2358827151219827
3.1914246578898608,-2.6616952383877734
3.1069413531081538,-2.6570393156299055
3.0202480255008077,0.0000000000000000
3.0202480255008077,0.0000000000000000
3.0202480255008077,1.6811191991323873
3.0753827917589991,3.3561590348820878
3.1825982206324244,0.4973499894507579
3.1981791722211468,-0.3089281132439553
