0.002686211441016677,0.07705739169226758,2.0718349355100663,2.0718349355100663
0.200197466077532,0.11464421985144911,2.059732992404598,2.059732992404598
0.39695787888388395,0.15607221386613618,2.039607805437114,2.039607805437114
0.5950766314142021,0.19045414003060235,2.0303940504246953,2.0303940504246953
0.7939341589774666,0.21997074720212811,2.0651876428063383,2.0651876428063383
0.9938492846727756,0.24112675857966084,2.0500000000000003,2.0500000000000003
1.1941595698486764,0.25819028006946193,2.0718349355100663,2.0718349355100663
1.39479897768052,0.2707214853557248,2.102379604162864,2.102379604162864
1.5956118266165176,0.2795270249599829,2.0718349355100663,2.0718349355100663
1.7943240393937758,0.304872326632294,2.1,2.1
1.9948076696168642,0.289623475949094,2.10535032714273,2.10535032714273
2.1956863224328567,0.2813744457566181,2.128966885604377,2.128966885604377
2.396588283865736,0.27614088957464383,2.2,2.2
2.597396989916899,0.27062550885394754,2.2,2.2
2.797615715910053,0.25412792866014633,2.2,2.2
2.996726039832149,0.2268478975229529,2.25,2.25
3.193334780240187,0.18479505799591528,2.2276669409945464,2.2276669409945464
3.3873772074497395,0.13214421548227104,2.23606797749979,2.23606797749979
3.5788347879657514,0.07075125658821355,2.2388613177238113,2.2388613177238113
3.768069143358525,0.0028091172839099943,2.2135943621178655,2.2135943621178655
3.955086186597249,-0.07099620744474419,2.229910312097776,2.229910312097776
4.140588528298928,-0.14856716432499223,2.214158982548453,2.214158982548453
4.323469341881622,-0.2321153543102839,2.214158982548453,2.214158982548453
4.504530982872689,-0.31954314871272116,2.1691011963483864,2.1691011963483864
4.68330216655895,-0.41158732928742425,2.191460700081113,2.191460700081113
4.859464203603681,-0.5085205773369234,2.191460700081113,2.191460700081113
5.033312119832429,-0.6095496127126137,2.195449840010015,2.195449840010015
5.204934951979335,-0.7143167435160489,2.1783020910791966,2.1783020910791966
5.374078614171656,-0.8230473030597538,2.191460700081113,2.191460700081113
5.540764756389114,-0.9355108269739616,2.191460700081113,2.191460700081113
5.70508101802484,-1.0514098128381235,2.191460700081113,2.191460700081113
5.867193026321114,-1.1703731453489807,2.180022935659164,2.180022935659164
6.0268558896019115,-1.2926057653114136,2.191460700081113,2.191460700081113
6.1841768410612845,-1.4178337324135168,2.191460700081113,2.191460700081113
6.339547139363823,-1.5454680819253246,2.191460700081113,2.191460700081113
6.492368936097765,-1.676147470173593,2.1639085008382404,2.1639085008382404
6.6433909609975315,-1.8088943656142318,2.1920310216782974,2.1920310216782974
6.792584806004704,-1.9436943403833935,2.1920310216782974,2.1920310216782974
6.940025789058958,-2.080413076778128,2.1920310216782974,2.1920310216782974
7.085394192534153,-2.2193413137351548,2.2102036105300344,2.2102036105300344
7.229577665311257,-2.359495122413834,2.2276669409945464,2.2276669409945464
7.372213026015861,-2.501229943543736,2.2276669409945464,2.2276669409945464
7.513828416189446,-2.6439845680058958,2.2276669409945464,2.2276669409945464
7.654612843682149,-2.787558826104743,2.2276669409945464,2.2276669409945464
7.794344216935108,-2.932157603132937,2.2276669409945464,2.2276669409945464
7.932598539241158,-3.078168955271751,2.234390297150433,2.234390297150433
8.068929268095264,-3.2259774776248475,2.261083810919003,2.261083810919003
8.203049309055457,-3.3757941657538417,2.234390297150433,2.234390297150433
8.334723664543496,-3.5277646354156458,2.234390297150433,2.234390297150433
8.463595812488537,-3.682118067111798,2.25,2.25
