# vx,ax
0.0000000000000000,4.2500000000000000
0.9217625569120469,4.2496033779810327
1.3035386957239856,4.2484124977000555
1.5964153514250301,4.2461014407195892
1.8432061192749567,4.2427762470209762
2.0604880150582812,4.2384200397669822
2.2567547591505264,4.2330412290528256
2.4370469654495297,4.2266164395532622
2.6046438060445194,4.2191621552742911
2.7618201545038503,4.2106485714160371
2.9102284729476655,4.2011004102609197
3.0511145715540149,4.1904818877493550
3.1854430881490683,4.1788257474707340
3.3139802282924653,4.1660939782963364
3.4373444602225653,4.1523242238118003
3.5560450117048523,4.1374763969715600
3.6705050023704904,4.1215928621538822
3.7810821791329783,4.1046390878568637
3.8880803180558381,4.0866553288811520
3.9917614450618952,4.0676156083127495
4.0923518823511476,4.0475551962729410
4.1900498841848686,4.0264665352591571
4.2850293033507567,4.0043707123058248
4.3774441094801082,3.9812879214734074
4.4674313716223688,3.9572161538390009
4.5551132669630103,3.9322152618802746
4.6406004511239249,3.9062486838355102
4.7239916501232040,3.8794298371822036
4.8053782453425402,3.8516741021309957
4.8848412738758062,3.8231641724344763
4.9624579373506039,3.7937519789151031
5.0382956808004176,3.7637066001150576
5.1124212754566427,3.7327996098446681
5.1848915596248304,3.7014043372510526
5.2557657039406207,3.6691941759082716
5.3250921616488531,3.6366644088753324
5.3929246766088559,3.6033723921616989
5.4593050002227876,3.5699517442972963
5.5242831324065635,3.5358270196692918
5.5878954171626729,3.5017838409593005
5.6501894049194608,3.4670996596660495
5.7111970397445448,3.4327215325510800
5.7709643921063769,3.3977694903659379
5.8295197973564141,3.3633557094102819
5.8869085306314917,3.3284379860564108
5.9431559437246495,1.2282855668441133
5.9637787821882640,-3.2710609867364995
5.9086984576149737,-3.2741383721616333
5.8530472884650608,-3.2777892129878632
5.7967989076720334,-3.2834009452728354
5.7399016500815083,-3.2895533743688015
5.6823264702595360,-3.2976237467766563
5.6240185043648303,-3.3061998838319271
5.5649455867310840,-3.3166157160773824
5.5050497378227350,-3.3275006727493279
5.4442951313397492,-3.3401144062951906
5.3826206396602085,-3.3531595438263140
5.3199861065105596,-3.3677947238920418
5.2563270360591892,-3.3828232592964773
5.1915981026289089,-3.3992810084200347
5.1257309705119258,-3.4160944216027582
5.0586740820549929,-3.4341517138815481
4.9903546341694680,-3.4525296807382371
4.9207134485123651,-3.4719941029886630
4.8496712715777290,-3.4917581294875530
4.7771592485240326,-3.5129674998898870
4.7030787615033409,-3.5343308583174591
4.6273510649691572,-3.5535248574255127
4.5499416656248242,-3.5729910398458591
4.4707570258395721,-3.5896225518398688
4.3897657304890387,-3.6114074376322485
4.3067461395435815,-3.7991044108778933
4.2176483729335761,-2.1652948166356292
4.1660147723018452,0.0000000000000000
4.1660147723018452,0.0000000000000000
4.1660147723018452,1.2664417220279633
4.1962912597767028,2.5211435157378315
4.2559228339998700,4.1409249955823428
4.3520932384590107,2.6889729540557417
4.4134211565550192,2.9615554706307137
4.4799943996414093,3.2363981164857449
4.5516326776350526,3.1839649276369704
4.6210265883969619,3.1309140137903482
4.6882628875085111,3.0801054553110894
4.7534800184965107,3.0256243499773912
4.8166840554447052,2.8793289189932030
4.8760711327474739,-2.7232204543398266
4.8199224364694926,0.0000000000000000
4.8199224364694926,0.0000000000000000
4.8199224364694926,1.1172637362426021
4.8430373353069776,2.2562958399244248
4.8893846213181122,4.2102318600710795
4.9747134275907259,2.3295593650705504
5.0213037785925367,2.6379779163479147
5.0735457514782754,2.9402007708005695
5.1311462551043743,2.8901246407805838
5.1871422664022937,2.8379469958326768
5.2415453873724571,2.7490052815662711
5.2937103001735499,2.6589198442450632
5.3436814436155453,2.5759815841883165
5.3916520290163827,2.4891451526397463
5.4376036473012945,-1.9459164328127583
5.4017139637740454,-2.2973928896000904
5.3590322273327127,-3.4593275133457300
5.2941145567384487,-3.8016808554763117
5.2218415561365035,-3.1448750555081384
5.1612902418700166,-2.4789479220739965
5.1130552251003181,-1.8731583036469113
5.0763038763856532,-1.8679963295831836
5.0393865975646310,-2.1435852935788939
4.9966869927883781,-2.4063050978965808
4.9483148844562406,-2.3530824038479587
4.9005512202361645,-1.1198359991520948
4.8776560233781341,0.0000000000000000
4.8776560233781341,0.0000000000000000
4.8776560233781341,1.2271201552223792
4.9027388923521871,2.4013401144393143
4.9514560253896764,2.4572493975549796
5.0008160965873154,-2.1439276757668595
4.9577771800166461,-1.0237126150517102
4.9370944046001606,-0.9905255211184448
4.9169989334356563,-2.2256493001978988
4.8715433425739816,-3.1630088705902963
4.8062039144438966,-2.9308533337224554
4.7448573653445241,-2.1973270345450984
4.6983389538977294,-1.5641798538888720
4.6649424967800979,-1.5440728622805948
4.6317386002686609,-2.3469271854268468
4.5808093134736243,-1.9551110696934866
4.5379460667249463,-0.9905323898754151
4.5160753201609207,-0.9690619328501815
4.4945750165916669,-1.6247866254613454
4.4582940955414978,-2.2545260885162635
4.4074560350949810,-2.2812478509273766
4.3554120989039209,-2.2131992867474466
4.3043186371785769,-2.1401414086373762
4.2543290488899013,-2.1378438987747406
4.2037988581750145,-2.2352722253776647
4.1503087955433600,-1.6524601577925069
4.1103173387039957,-1.0742045092008774
4.0841114795127442,-1.0667837411862047
4.0579180169905742,-1.2557918699783424
4.0268665223978388,-1.1400385271199123
3.9984673545748666,-0.9408698744419716
3.9748781400254201,-0.9029851718631953
3.9521050545415446,-1.7824268399147447
3.9067636825298280,-2.2989810781608235
3.8474923824211507,-1.9936526485971990
3.7953451842169015,-1.3917370212522828
3.7585121414481373,-0.8350606878865589
3.7362392693508024,-0.8307175097131272
3.7139479706199658,-0.9140574041903203
3.6892665641370450,-1.0086391411891167
3.6618361400499500,-1.3890754095703088
3.6237215358149371,-1.2361569005471835
3.5894608637164080,-0.7670224382892923
3.5680392359991435,-0.5842615249403886
3.5516334722403320,-0.4080355205677975
3.5401324359833404,-0.4021508074491850
3.5287591274571022,-0.3985975022182458
3.5174515463964293,-0.3969106467978032
3.5061540600026944,-0.4198057790664443
3.4941667873679583,-0.4550971748297174
3.4811233800697088,-0.9557831531518676
3.4535717594620179,-1.0592989403781523
3.4227746479101451,-0.7387557469385428
3.4011345906481765,-0.7238328487756124
3.3797944004000229,-0.9587922971504084
3.3513209863867477,-0.6435607023198830
3.3320704953756612,-0.1744913894761579
3.3268328963682827,-0.1576814048383434
3.3220918056976565,-0.3723355616010890
3.3108715384589784,-0.2656921246777362
3.3028402983829106,0.0000000000000000
3.3028402983829106,0.0000000000000000
3.3028402983829106,0.3352608869453206
3.3129695018894325,0.6340036049683436
3.3320436468025481,0.7527422569708376
3.3545460301471675,0.8532186726715750
3.3798745209310637,0.7876652183977829
3.4030862505440567,0.7358369658579325
3.4246316834823576,0.7955310835552527
3.4477704539773009,0.8564423014846752
3.4725118098568508,0.9313011722102794
3.4992141281242901,0.9911111636128573
3.5274125421814357,0.9058666993201495
3.5529867973534377,0.8340019806393358
3.5763733239562869,0.8591975351663723
3.6003048109813345,0.8931464546886109
3.6250171963009490,1.0163291464420872
3.6529319704242855,1.2120352185386467
3.6859487420633208,2.0769817198432157
3.7418491334810677,2.9136789732902821
3.8188909626945771,3.4133409039474536
3.9072127656913143,3.7808899864499956
4.0027708972379425,2.3997054043932993
4.0622512728569173,1.0975906340335582
4.0891701068024853,1.2579555250930849
4.1198041362107958,1.4060693121439936
4.1537793556928868,1.4451678880225225
4.1884106069928402,1.4951569199465278
4.2239425106560740,1.6213298911876408
4.2621368138272198,1.7443271712709756
4.3028514323151965,1.8187627069420833
4.3448960052803409,1.9001099724271184
4.3883920879614999,2.0244017396940168
4.4342630072762095,2.0892014684595948
4.4811108887283471,1.5737181151178865
4.5160772476666491,1.1843802611008658
4.5422165476885095,1.9531038400525842
4.5849956539361800,2.5524058707992872
4.6403075164576411,1.5911672012729956
4.6744560482119111,0.7706739106858569
4.6909071590172555,1.2886864945149248
4.7182871767956422,1.7594746489126536
4.7554161065142999,1.8495177239190583
4.7941344156714081,1.9345402277263355
4.8343015836252050,1.9584798751839712
4.8746279778852344,2.0379376189644605
4.9162400063149949,2.5729728754918524
4.9682787658348566,3.0405870031650140
5.0290812464957968,2.8283418290523903
5.0849864126447883,2.6737849877096274
5.1372776094652277,3.0482298225746618
5.1962498260159027,3.4251022243572438
5.2617247722284297,3.7147164691914729
5.3318272211321895,4.0185470337335429
5.4066400288201084,4.1716700411426908
5.4832237681752805,3.8622145922909290
5.5531850592814624,3.6891946161139990
5.6191988177633592,3.4638320844626294
5.6804817952214668,2.8740046595584849
5.7308316312763754,2.6321855182038374
5.7765603238423786,3.2238712457524685
5.8320786686809045,0.7456799352819533
5.8448452084777065,0.3222986980441824
5.8503543796036421,0.1991879178951651
5.8537566885931476,2.3501108200609813
5.8937504103617728,4.2460330064833380
5.9653287455505124,0.3505408966287784
5.9711997153348753,-3.9020045746235104
5.9055186008933385,-3.7234000432461931
5.8421554482929086,-3.7229061395349734
5.7781060015525361,-3.8829900493157834
5.7105371264936142,-2.9615401988861603
5.6584602821707799,-2.2219168657082644
5.6190727444251296,-2.2151845516782829
5.5795273992069925,-2.7317727775688452
5.5303707135316831,-2.2165741260641418
5.4901611926469176,0.0000000000000000
5.4901611926469176,0.0000000000000000
5.4901611926469176,1.6448025593807292
5.5200264915031632,3.0549977752455790
5.5750728883582346,2.8485374011885676
5.6259137007874340,2.7512060158079081
5.6745851962404696,3.4781434890608813
5.7355258079059066,4.0739031587564822
5.8060914387654874,3.5589915981901172
5.8670433847894339,3.0605406589938435
5.9189569552369123,0.1815677228277574
5.9220224330378279,-2.6259236999631344
5.8775320969636597,-2.6305823330538347
5.8326227952901126,-2.6448243140983458
5.7871187974773539,-2.7261854792804696
5.7398376427065942,-2.8624098865024039
5.6897708624256405,-3.3892357255140948
5.6299136507702130,-2.5476236322651218
5.5844977450135520,-1.7298693985553768
5.5534485714943029,-1.7106013389678651
5.5225730566838642,-2.8811263383735013
5.4701762250020680,-3.8858196780474072
5.3987023875810296,-3.8585608363391635
5.3267810815902479,-3.1237877938219754
5.2678362892411146,-2.5083590805110467
5.2200230692450180,-2.5080989744977664
5.1717724073793239,-2.5279754939915415
5.1226799679286135,-2.5634159191944237
5.0724136522944638,-2.7027189893857364
5.0188709333338632,-2.7494577948267547
4.9638092996655745,-2.6927416475670558
4.9092854637210843,-2.6648908139077250
4.8547221793572053,-2.5406223495802429
4.8021266350477347,-1.8031744356290496
4.7644449242353977,-1.2346699290235319
4.7384718127406460,-1.2221718671507551
4.7126194929851959,-1.6771034419080217
4.6769123572968976,-2.1279318927039981
4.6312093407334487,-2.5420183572152601
4.5760149620398138,-2.7468960922106014
4.5156131785252605,-2.6002454579481569
4.4576830133223222,-2.3154300696881962
4.4054562283488883,-2.0733080737029539
4.3581611417590178,-2.0411348787415466
4.3110916801694472,-1.9887319146299753
4.2647327105079258,-1.8050707283584917
4.2222128331508451,-1.6405287330466802
4.1831960935518318,-1.5720354886071466
4.1454617743416291,-1.4746483599877553
4.1097524577650235,-1.1947504309177246
4.0805899860434200,-0.9216146855319008
4.0579534903721886,-0.7103938109465130
4.0404166745692081,-0.6677709141517191
4.0238645272064693,-0.6255502755101616
4.0082948683651232,-1.5557807816828353
3.9693087687601696,-1.7758692791882409
3.9243325645364071,-1.3752211285809941
3.8891492115495190,-1.3674255140175369
3.8538435771838406,-1.5692419372107378
3.8129274732436342,-1.1198579133872286
3.7834557689276784,-0.7406329207228433
3.7638406837261291,-0.7117715256874230
3.7448900702589247,-1.2726103144751302
3.7107689682912861,-1.7879268343026518
3.6622902402812203,-1.9391114732240777
3.6089800003680241,-1.3269620084427967
3.5720378922285008,-0.7171194846760343
3.5519175699955503,-0.3188369225031309
3.5429334711406737,0.0000000000000000
3.5429334711406737,0.0000000000000000
3.5429334711406737,0.2061751621011719
3.5487441758194307,0.3746263065189486
3.5592807280651830,0.4041826471215987
3.5706110212924687,0.5519654890096265
3.5860298681333478,1.3369302669197034
3.6231014096637790,1.6015690808161955
3.6670211779076416,-1.9047387320932285
3.6147313544645034,-0.7796293360406743
3.5931075404880883,0.0000000000000000
3.5931075404880883,0.0000000000000000
3.5931075404880883,1.1799360177438782
3.6257818864764109,2.3686430397287297
3.6905048055776137,3.7822197203668053
3.7915626341887072,-3.4977845571716131
3.6981997604912960,-3.5555529019764571
3.6008154885869388,-3.5077250500023065
3.5020878303226004,-3.5067009723255262
3.4005263289468597,-3.5837840902052469
3.2934967474942187,-3.6731849515818102
3.1800619907033258,-3.1980553057818173
3.0778969157098039,-2.6002852046047242
2.9922639960028676,-1.1472790339049972
2.9536898143749135,0.0000000000000000
2.9536898143749135,0.0000000000000000
2.9536898143749135,0.6421348387509684
2.9753340230710319,1.2491072756062522
3.0170067985980662,1.8469282988176348
3.0775834262195234,2.2188634200525872
3.1488264038226355,1.3898263768593304
3.1926260908252759,0.7019014620592763
3.2145269043621640,0.7640028252298652
3.2381898349373386,0.7907371633743363
3.2625074736052819,0.6495383704117692
3.2823413024200776,0.6239939864443556
3.3012893358293027,1.1260794189344348
3.3352052962003826,-0.5834356577382896
3.3176732515429022,0.0000000000000000
3.3176732515429022,0.0000000000000000
3.3176732515429022,0.2728433102520011
3.3258808342554826,0.5280881725409058
3.3417146792920804,0.7604624296305852
3.3643793049920370,0.9030172077719573
3.3911025313742384,0.6720822679414563
3.4108496643174449,0.6094789918511487
3.4286645352433158,1.2679184595741175
3.4654274084732060,1.6540154365013255
3.5128126228401002,0.8307522869812218
3.5363655375190781,0.2477933551537592
3.5433627049140255,0.7271995574184525
3.5638142244093949,-0.5498992258908527
3.5483570503759125,-0.9528964033721105
3.5214168637270116,-0.7090321184614991
3.5012325440332837,-0.4552111330920985
3.4882160072436958,-0.1766379531483559
3.4831505891478289,0.0000000000000000
3.4831505891478289,0.0000000000000000
3.4831505891478289,0.3199371454997820
3.4923174269662014,0.7734872951842280
3.5143867290392827,1.8675038909214965
3.5671057557356960,2.5416759079558520
3.6376320696193138,1.3455171203232585
3.6744101246536438,0.3885406206610821
3.6849647955524443,0.5551123657629728
3.6999889927748790,0.6779311966342499
3.7182587795916513,0.6402533683492616
3.7354275086348587,0.6208984120105727
3.7520056860772515,0.6670745459101927
3.7697321011467784,0.7089799257819280
3.7884848001501243,0.7364264369962178
3.8078621686181022,0.7559855938698583
3.8276557424099944,0.7422437490761230
3.8469870094658010,0.7187924088608516
3.8656186694153147,0.6537949191349413
3.8824847824832744,0.6321176776672668
3.8987253046982633,0.7769182257277542
3.9185908648701195,0.8676097311015566
3.9406603620227747,0.7481563527019289
3.9595893770892707,0.7511240371073939
3.9785060406783743,1.2381760579623815
4.0094913966642505,1.5878856308173472
4.0488845628778884,1.3988158086776288
4.0832687573631778,1.3186813037042631
4.1154234572851616,1.6726536405281129
4.1558492090665871,2.0385004825372737
4.2045942790320794,2.4464633663998825
4.2623575231636037,2.5615278588948041
4.3220115680333082,1.4365337073538713
4.3551045022887198,0.5346518978099225
4.3673585951515559,0.5807746378439743
4.3806294216085773,-0.0841052530790216
4.3787098648046694,-0.7447276760570368
4.3616776568520663,-0.2261460040388293
4.3564918922066012,0.0000000000000000
4.3564918922066012,0.0000000000000000
4.3564918922066012,0.9480845137706368
4.3781900784920484,1.6700528448714544
4.4161544254977434,1.6094426830318311
4.4524324597822780,1.4007853970342217
4.4837702082954776,0.5860639120355382
4.4968146320340088,0.0601691362373387
4.4981519153291538,0.6510992824055712
4.5125963665047886,1.0836493329352244
4.5365367435795241,0.9229606477500938
4.5568260761242882,0.7982762664776963
4.5743035195882751,0.8201727407922099
4.5921895200996312,0.8608310924643110
4.6108891927309443,0.9731253777143605
4.6319357440551610,1.4752887069688778
4.6636641891258703,3.4187387118973844
4.7363724788140358,3.8333439363203756
4.8165936034647627,3.0857624835931947
4.8802097233908119,1.8812109005793778
4.9185905017730924,2.3630752857558037
4.9663814700692868,1.3404748805990814
4.9932883248765165,0.0000000000000000
4.9932883248765165,0.0000000000000000
4.9932883248765165,1.6667373935789105
5.0265429508399988,2.8050745690155878
5.0820188354343454,2.0802591083803934
5.1227705803776535,2.0319111874678977
5.1622661217202550,4.0290184728937239
5.2396986385499345,2.1716971253381323
5.2809658649037159,2.7750516745182829
5.3332333014220232,3.3030242566623058
5.3947851987337092,3.5189878435388708
5.4595980731898299,3.7879460043587168
5.5285156232373822,4.2199404545704455
5.6042949146834848,3.7518912266428606
5.6708189366407966,2.9421906723555074
5.7224446957419799,2.3318083118886137
5.7630322615991965,2.5072827337654395
5.8063572665172272,2.5326316162354785
5.8497948854895858,2.0197271188239738
5.8842050710625449,1.5909166963180967
5.9111691079417898,1.4782211072233669
5.9361127482184912,1.7636892468978584
5.9657376401999871,3.4139250891782709
