# x_m,y_m,w_tr_right_m,w_tr_left_m
0.0095676294595660,-1.0091312424788181,2.9371048869976688,1.0252176642341213
-0.0903339661008934,-1.0110226548532000,2.9604376110616024,1.0424075969192814
-0.1902355616613529,-1.0129140672275820,2.9837703351255365,1.0595975296044415
-0.2897681089164280,-1.0216959371414960,3.0095170698217326,1.0775864446815753
-0.3893002141157005,-1.0304860606273474,3.0352666960835895,1.0955763168009101
-0.4890468818970212,-1.0363594841963408,3.0160854883032053,1.1170140145533449
-0.5887934614014534,-1.0422344078085002,2.9968471428244641,1.1384436654283034
-0.6883939210555393,-1.0502127956776366,2.9786784630555543,1.1549371224761620
-0.7879943807096252,-1.0581911835467732,2.9605097832866445,1.1714305795240205
-0.8873406299689889,-1.0688766461160899,2.9500989734791556,1.1874951866991295
-0.9866851639217586,-1.0795803749057475,2.9397405105692540,1.2035569001726834
-1.0855459716371842,-1.0940802008636461,2.9304157217711504,1.2228505535476675
-1.1844001075844297,-1.1086323842881056,2.9211051898677853,1.2421887832803724
-1.2835994844162619,-1.1206060267567066,2.9023073494803633,1.2668333273236485
-1.3828006939571906,-1.1325653556687945,2.8837748870844142,1.2911534869361505
-1.4820159216005735,-1.1444078570923673,2.8709807291443150,1.3088516479287644
-1.5812311492439561,-1.1562503585159403,2.8581865712042163,1.3265498089213783
-1.6787161543355296,-1.1781293946018523,2.8553090403613073,1.3364614957884746
-1.7761696695295013,-1.2001910947320316,2.8526119912555719,1.3462314695143127
-1.8715382775170379,-1.2299400781181842,2.8455787747145611,1.3547384794764230
-1.9668026284755706,-1.2600799548278852,2.8382467602280910,1.3632102028349276
-2.0629516464492301,-1.2872695222940378,2.8288175363969805,1.3735564723427018
-2.1591006644228896,-1.3144590897601904,2.8193883125658701,1.3839027418504761
-2.2535311893763543,-1.3471088343018967,2.8012591298820988,1.3922610901490735
-2.3479209963955761,-1.3798879521541165,2.7829238105726235,1.4005723366880918
-2.4429997842246114,-1.4106111399964871,2.7644898797547084,1.4101801890281913
-2.5380809270173206,-1.4413273005887233,2.7460556118787545,1.4197924732182303
-2.6296809200301445,-1.4812354084613881,2.7302440850021403,1.4213476014563302
-2.7212560343981544,-1.5212092081904787,2.7144513020020868,1.4228451478224016
-2.8151489688010947,-1.5553646169573667,2.6834235821152257,1.4280041757837585
-2.9091277428000812,-1.5893041771402452,2.6518953931311411,1.4332554205990884
-3.0033312999501822,-1.6226147769031321,2.6301375461075200,1.4312072307212056
-3.0974438378929854,-1.6561503508380904,2.6083971721823436,1.4291265104499506
-3.1883084350529334,-1.6977139312812619,2.5872803104885373,1.4258849715509294
-3.2791397237577598,-1.7393427267615005,2.5662913369064499,1.4226004226829583
-3.3660788412038318,-1.7885920525842334,2.5602463897272800,1.4142900578658837
-3.4530177132605950,-1.8378418052427634,2.5542021433782200,1.4059757389148833
-3.5393240246385269,-1.8881918484664888,2.5499644858002335,1.3874685160883606
-3.6256303360164592,-1.9385418916902142,2.5457268282222469,1.3689612932618378
-3.7148825108920955,-1.9834614054502144,2.5227092943241174,1.3449416397224860
-3.8041459576643977,-2.0283601633686899,2.4996006179337846,1.3208898397467430
-3.8905990243974951,-2.0784578029212502,2.4793887019157301,1.2934876049418567
-3.9768252925928391,-2.1288980775905051,2.4594324610475864,1.2664143452145844
-4.0567170775742536,-2.1889081511513595,2.4466172271778595,1.2485293594841156
-4.1365031641661059,-2.2490406831035439,2.4340161873223622,1.2306048120003006
-4.2075434985637132,-2.3193057322031612,2.4391381021658041,1.2094068249439911
-4.2785838329613215,-2.3895707813027780,2.4442600170092454,1.1882088378876816
-4.3438851319095004,-2.4651950430758842,2.4543036340569415,1.1588107201220259
-4.4091289431085610,-2.5408729879245455,2.4643965516507040,1.1293304618884970
-4.4669230167172245,-2.6223817275631669,2.4707719857143942,1.0918555355168824
-4.5247107095788470,-2.7038954613141502,2.4771442357300901,1.0543737616617916
-4.5748135588680441,-2.7903396919634997,2.4721231373130879,0.9971005156069518
-4.6248211570298299,-2.8768447741880463,2.4669526099838710,0.9395815025765749
-4.6696152179936155,-2.9661610567946814,2.4372155594084792,0.8676962833763029
-4.7142274945278038,-3.0555540604390523,2.4072190699013452,0.7962048074869105
-4.7469707495064064,-3.1499563140652334,2.3602833613421121,0.7504215171365989
-4.7796393085139677,-3.2443774456371806,2.3133042894334279,0.7047263611413348
-4.7956795652777444,-3.3430010553827567,2.2566719675442886,0.6786510678156454
-4.8117198220415212,-3.4416246651283333,2.2000396456551492,0.6525757744899561
-4.8144813688692443,-3.5415018282003619,2.1488952881593208,0.6341819660318909
-4.8171640427564402,-3.6413848895815342,2.0978303615870764,0.6158402952887706
-4.8148560543037373,-3.7412777292928863,2.0627900291358254,0.6023267473882613
-4.8123939745479580,-3.8411596502907570,2.0280664519694240,0.5888631311760496
-4.8005930677653330,-3.9403798338997560,2.0125400829256983,0.5784256649856797
-4.7884959026809728,-4.0395438509416799,1.9975537972006634,0.5680667461347042
-4.7631616299698294,-4.1361982914112883,2.0066989568226141,0.5612173984223834
-4.7375149194026198,-4.2327411431043691,2.0162687790076865,0.5544713070390279
-4.6958864248937005,-4.3235760190123393,2.0475608899621238,0.5530069710771127
-4.6541450108711588,-4.4143448994939005,2.0788913757427290,0.5516321858852566
-4.5954326915327055,-4.4951951919744788,2.1159892928600681,0.5637161696066251
-4.5366233677332870,-4.5759604869799473,2.1526665100336135,0.5758491372703929
-4.4641869293939802,-4.6447853998895283,2.1302441119530782,0.5948633327359015
-4.3915809648472015,-4.7133966467455890,2.1067337618198105,0.6138495843431966
-4.3080892150701757,-4.7682877567313229,2.0133627537771712,0.6310414771692991
-4.2245281639022787,-4.8230563191317444,1.9199853962326190,0.6483190767495367
-4.1344583734215785,-4.8663152959927194,1.8260116978038123,0.6736461961591791
-4.0443758836813011,-4.9095433238476387,1.7320998612293497,0.6989847718441285
