# vx,ax
0.0000000000000000,4.2500000000000000
0.9219093034929967,4.1166551640367119
1.2935086886670037,3.7263871667483484
1.5551106648134645,4.2151269838484495
1.8059099764474313,3.3264194838381087
1.9815472722006715,4.1728776165586670
2.1819758908140408,2.7222104283074597
2.3033470340656188,3.7534552690196414
2.4608974010809237,1.1822667734804091
2.5084748790212550,2.3185237284461544
2.5992509194201188,3.5296317888111179
2.7316593074772508,2.7870265855469589
2.8318370476001324,0.2718319114096654
2.8414190332687754,2.6511391469571639
2.9332298457273835,3.4023913599307574
3.0470065579369661,3.2791286539866356
3.1527780758473032,3.1424535361269292
3.2509135266725830,1.7368487178776992
3.3039021081795599,0.3040205974685443
3.3130902954329531,-0.5481430926232181
3.2965057944476981,-1.1059203485539963
3.2627883845778363,-0.4751760489798654
3.2481939764517507,-0.1882948215779853
3.2423924549768399,-0.4165283134474622
3.2295219360517682,-0.3862760200021321
3.2175401002387458,-0.7655100695942508
3.1936626996567097,-1.0669803891062650
3.1600801031206300,-1.3471114629715446
3.1171644244067780,-1.2103587678319665
3.0780945404688285,0.0000000000000000
3.0780945404688285,0.0000000000000000
3.0780945404688285,-1.1835277199268317
3.0394056572097643,-1.9598709233783711
2.9742311524864964,-1.5551721163569940
2.9214811713362128,-1.4120769167084932
2.8727451168904401,-0.6513671698345015
2.8499845896396496,-0.3686823720061004
2.8370200752579056,-2.2213917411240756
2.7576185962810809,-1.1145279676634792
2.7169056952758082,0.0000000000000000
2.7169056952758082,0.0000000000000000
2.7169056952758082,2.7370819310829955
2.8158366225413931,2.9723413127632061
2.9194769966853888,2.7448985755437318
3.0120200887375983,2.5454671884230673
3.0953688955823377,4.1569073606847677
3.2268555278612250,0.9114954933167285
3.2549773954265389,0.0000000000000000
3.2549773954265389,0.0000000000000000
3.2549773954265389,1.9806330916440418
3.3152625095248833,3.9132879515439507
3.4312601847911735,3.8393064362452498
3.5413743204184467,3.7936722960061280
3.6469154415139524,2.8406379429690025
3.7239833051278737,0.9026093259962297
3.7481403181433262,3.9421538117426471
3.8518693739969825,0.2291587196846483
3.8578134908527675,-1.4139911830384555
3.8209892549951445,-1.3090662881773385
3.7865777777803689,-1.1556605086533076
3.7559375066934626,-1.0360249573453013
3.7282545317129201,-2.3481370210501127
3.6647380153345464,-2.3026652227364837
3.6013631827581514,-1.9084546930432766
3.5479810218565611,-1.8237466910308080
3.4962059022999381,-1.8603420378804567
3.4425907152423090,-1.7706265443264613
3.3907728029874558,-2.6421811199964007
3.3119422753416718,-2.6369397892661426
3.2313503867168838,0.0000000000000000
3.2313503867168838,0.0000000000000000
3.2313503867168838,3.5171684666702636
3.3384080806990122,1.3703181520022683
3.3792018741166694,-1.1452034877231976
3.3451443627052617,-2.3607983695173096
3.2738169419817038,-2.1422262052995587
3.2077223844309279,-2.1040707672759935
3.1414502940985907,0.0000000000000000
3.1414502940985907,0.0000000000000000
3.1414502940985907,2.4022531902504611
3.2169998326064566,-1.0120074200466778
3.1853894988082874,-2.4336965711650169
3.1080564846557022,-2.2112637807192330
3.0360839354679934,0.0000000000000000
3.0360839354679934,0.0000000000000000
3.0360839354679934,3.1459156040595944
3.1379785606487731,2.1676025484468417
3.2063043374490281,1.2881426393603412
3.2462242830430283,0.4609903275749839
3.2603927881238999,1.7758159245091298
3.3144059865665860,3.0874678663771906
3.4062765814141760,4.1202457992041674
3.5251497480243232,2.7507474058677737
3.6023292955887931,4.2240698107956911
3.7177277965732114,2.6358062374705926
3.7879558596576315,-0.7294228384056883
3.7686523755585180,-2.5028324609381154
3.7016514224762065,-2.5943070457235451
3.6308977102660407,-2.5533309936186166
3.5598879182649421,-2.9462986088352889
3.4761479597257789,-2.9188093461086435
3.3911502375277762,-3.2506214713918489
3.2939100054471875,-3.2360926389585853
3.1941646756200086,-3.8807915448846559
3.0702779588522930,-2.8965715597185318
2.9744493880287828,-1.4776298761507418
2.9243587145964942,-1.3454604537726120
2.8779868227092185,0.0000000000000000
2.8779868227092185,0.0000000000000000
2.8779868227092185,1.4970921580560268
2.9295377268616685,2.9555423285321685
3.0287360192986590,4.0994886171766192
3.1611772624180134,0.2418348341229640
3.1688174316177742,-2.3022245786916788
3.0953221950017760,-2.2235468365158013
3.0226401823027276,-2.3383053671746135
2.9442749078817583,-1.1105137129759490
2.9063161803161504,0.0000000000000000
2.9063161803161504,0.0000000000000000
2.9063161803161504,3.0760874230952640
3.0102840860819025,2.3741373476982228
3.0881371813834595,2.0127861216801408
3.1526352553155754,-3.1955426220835164
3.0496004842038453,-2.4454341194723241
2.9683399895268714,-2.4281195277374601
2.8853883521167543,0.0000000000000000
2.8853883521167543,0.0000000000000000
2.8853883521167543,2.8446901342555364
2.9823373138510574,2.8295108514599390
3.0757409851917243,-0.2291496512720997
3.0682828519455030,-1.8495605284936278
3.0074048243354543,0.0000000000000000
3.0074048243354543,0.0000000000000000
3.0074048243354543,2.4001875894409248
3.0861745325080219,3.7992971808662932
3.2069078989181468,4.0813137579734837
3.3317324281275393,4.1086727660967446
3.4528386955681709,4.1842227689007006
3.5719543197146288,4.2448894390589640
3.6888687173572494,-1.3883848785526487
3.6510413636915140,-2.6249691169079346
3.5784299107224000,-1.7692792629934886
3.5286474737069029,-1.7079867353806590
3.4799122255446608,-3.2342161701402037
3.3857066705039491,-3.7983018520234246
3.2716087293451692,-3.3184866645077733
3.1685640257733780,-2.4555167083898626
3.0901040006728557,0.0000000000000000
3.0901040006728557,0.0000000000000000
3.0901040006728557,2.0838909443353630
3.1568148455799832,4.0563362811194894
3.2827835417924858,3.9369740980154213
3.4005858960190842,3.7432080330732029
3.5089247259227778,2.3441420525151910
3.5750950909213666,0.9721239605040273
3.6021813755292555,1.8811442812959158
3.6540249118864772,2.8080539078626185
3.7300742408966845,2.0952169911292082
3.7858228764310717,-3.4449377024422367
3.6937155792278462,-3.8259335858090395
3.5886521186828806,-3.5695318713193007
3.4877768798830480,-2.5740770577797107
3.4131850717615850,-1.9040754007032150
3.3569412484015597,-1.4988180933597692
3.3119997063655999,-1.4041777191922460
3.2693323495645652,0.0000000000000000
3.2693323495645652,0.0000000000000000
3.2693323495645652,2.9083508825093407
3.3571024754507937,2.8278619398032339
3.4402985386504175,4.0464903163910906
3.5559621328075099,3.1582810021486347
3.6436878345357937,2.9942603545592816
3.7249494117755311,2.9718572980097924
3.8038876660786709,0.5956172985486832
3.8195109021982265,0.0000000000000000
3.8195109021982265,0.0000000000000000
3.8195109021982265,0.1134594686043182
3.8224799808019143,3.9076040310401896
3.9233603804890906,0.9830121285417142
3.9483338066372204,3.5347268302481227
4.0368560436751428,-2.1297872792438999
3.9837533775740961,-2.7093665066107899
3.9151599537116479,-2.6832352095637124
3.8460217072089438,-2.4932584100207564
3.7806466683225430,-2.4502166243097165
3.7152784408791693,-2.9675380177597219
3.6345360101842998,-2.9031064963206608
3.5537708940396189,-0.5977275670146670
3.5369146990332632,-0.5102257248867887
3.5224608494654674,-1.9529588273134093
3.4665803750016466,-2.3098421521935828
3.3993023260814614,0.0000000000000000
3.3993023260814614,0.0000000000000000
3.3993023260814614,3.2308861674106804
3.4930427715727044,2.2473729705237977
3.5567932725143452,4.1093555538634385
3.6704958794067881,0.4950808171260853
3.6839579894487460,-1.9624420444155823
3.6303046716870528,-1.8857866672365671
3.5779870889797136,-2.0784167670231786
3.5194269005820571,-2.0013694408766929
3.4620992211562491,-2.4698691575663245
3.3900181096719537,-2.4581956200076691
3.3167200369636065,0.0000000000000000
3.3167200369636065,0.0000000000000000
3.3167200369636065,1.4052734770008040
3.3588171290781368,2.8654728681726032
3.4430641818031735,1.8426262454019600
3.4961580131703140,0.0000000000000000
3.4961580131703140,3.4046324309399481
3.5922068797344862,1.6079121447651816
3.6366882193624601,-0.7000916912473064
3.6173899694518505,-0.5758119445492478
3.6014384736438436,-2.8484395194706744
3.5214668155775897,-3.6955172334173265
3.4149227609323818,-3.9573199549096461
3.2970156775843447,-2.8539956262081523
3.2092941822807588,-1.5483221063030099
3.1606908904329281,-1.4062556282322385
3.1158856398618080,-2.5036167458950098
3.0344845846034465,-2.4672892396376001
2.9520648990258183,-1.3019491219815422
2.9076391954794958,-1.1979494045662198
2.8661471127598337,-2.6335145433099343
2.7727511814219135,-2.0121001679054844
2.6992162728136386,0.0000000000000000
2.6992162728136386,0.0000000000000000
2.6992162728136386,2.7532289865576058
2.7993471794246125,3.0401711069651070
2.9059110982062202,1.8404084173700561
2.9685492122874848,0.8543415974616158
2.9971880176272387,3.5259360882262580
3.1125898390072382,-1.0626920248622886
3.0782621580548852,-2.6130622934785004
2.9921843551255165,-2.6087601897344972
2.9036987222519364,0.0000000000000000
2.9036987222519364,0.0000000000000000
2.9036987222519364,1.6111804040204076
2.9586588486081880,3.1985124871134056
3.0648494313899288,3.4499462228551994
3.1753979440151898,1.6616133250601479
3.2272964266110851,4.0999978292569654
3.3519114903930558,2.0714431992405018
3.4131449881478857,4.1037451413147608
3.5313141405780586,1.9181922733695944
3.5852169315646134,3.9372855797666291
3.6933868444970193,-0.7820551140865585
3.6721534113942229,-1.5286035392361641
3.6302949914493006,-1.4193697174633195
3.5909881063247870,-1.7959774619531381
3.5406298639393303,-1.7406516239511951
3.4911264083735136,-0.1647786449069235
3.4864045988843930,0.0000000000000000
3.4864045988843930,-2.8139637960088066
3.4047445143338226,-1.3668081050010987
3.3643647774557941,0.0000000000000000
3.3643647774557941,0.0000000000000000
3.3643647774557941,3.5294704367024221
3.4676683893269833,1.5213707153768905
3.5112630783536254,0.9428409810394116
3.5380067337981860,0.4534222466318037
3.5507981099276038,0.8646347937000919
3.5750611708829276,1.4732285641371980
3.6160308675730861,0.8181011741001787
3.6385809484097975,-1.4539886642763604
3.5984027097593523,-1.6952094999750098
3.5509884081677048,-1.5954242507091672
3.5057759584918764,-1.8837403327535114
3.4516344945433151,-1.7876594014317821
3.3994534582628315,-2.4435321246626072
3.3268081130548115,-2.4339348211594198
3.2528315242880210,0.0000000000000000
3.2528315242880210,0.0000000000000000
3.2528315242880210,-1.0999965944808103
3.2188414834458401,-1.2097107329100369
3.1810410310339017,0.0000000000000000
3.1810410310339017,0.0000000000000000
3.1810410310339017,3.2878152805765142
3.2827547480428594,-0.8471213190039217
3.2568498680235285,-0.9062857866877736
3.2289110163192549,-0.7177474872908350
3.2066073833437212,-2.7673590608069083
3.1191253362810079,-2.6103341729215832
3.0342918699704482,0.0000000000000000
3.0342918699704482,0.0000000000000000
3.0342918699704482,1.7593819387913778
3.0917250225745332,3.3859813406016812
3.1993583058142216,4.0488988349242829
3.3234908460708672,3.6002790959045239
3.4300986446064083,1.7395647003759318
3.4804286192777805,0.2893088711392631
3.4887303538693573,3.3397440237660136
3.5831638859497326,-1.4960539619457445
3.5411695725227439,-1.0464680570783158
3.5115004633109077,-0.9228323886270478
3.4851236850009002,-3.3005120074184449
3.3891086995319655,-3.2495241636377883
3.2918409114592708,-1.9657027725772420
3.2315868020107978,-1.8704231032707284
3.1731853507888945,-2.3089420122316247
3.0995815184208446,-2.2897042130018046
3.0248156291796899,0.0000000000000000
3.0248156291796899,0.0000000000000000
3.0248156291796899,2.6278135676050147
3.1104685483537775,3.3947350525765749
3.2177469003979757,2.6531402244365188
3.2991558869634208,2.1341963996303290
3.3632167709253724,4.1421527261657918
3.4841816750216377,2.1403498473021170
3.5450740465220401,-0.3563434828848007
3.5350098159079621,-1.6640105040188287
3.4876245335990230,-1.7794883473087648
3.4362326946636790,-1.6720902687285626
3.3872274541240657,-2.5360217548959079
3.3115232900351037,-2.5321318234921413
3.2341629098545073,0.0000000000000000
3.2341629098545073,0.0000000000000000
3.2341629098545073,2.5266452963275197
3.3113572468934320,3.5448656484965695
3.4167221894905033,2.1459418597797741
3.4789472949897320,1.0964614974028979
3.5103198011902976,3.9766817612774812
3.6218158883065419,1.9959905606504393
3.6765077654616172,2.6173509143303826
3.7470102039016870,-1.4891905973894419
3.7070576626783591,-1.5230241789246002
3.6657508573366360,-1.4084619626671999
3.6271289665821964,-2.1680467039317697
3.5668648399874932,-2.1165208399368405
3.5070303777917382,-1.8371108092784991
3.4542600502354093,-1.7850152279502549
3.4021969973145900,0.0000000000000000
3.4021969973145900,0.0000000000000000
3.4021969973145900,0.9195803923583423
3.4291144433346687,1.8965353562410341
3.4839770081247479,3.5650483716111760
3.5848331490206857,3.2503775806108846
3.6743762142551821,2.3930732558658314
3.7389271157661215,1.8219792408460243
3.7873389261811643,3.9256132987673182
3.8895951566755684,-2.2471970820854117
3.8313907498074355,-2.2901261860658257
3.7711533692267247,-2.2773402830856528
3.7102795419293866,0.0000000000000000
3.7102795419293866,0.0000000000000000
3.7102795419293866,2.8311467434368569
3.7858078465286997,3.1824588909603211
3.8689495345197384,3.9643720294330254
3.9700838626072730,3.6018881127644451
4.0597873042572044,-2.7008665916555312
3.9927139966577303,-2.6773523776964194
3.9250919759210587,-2.5114862269996681
3.8605848874722466,-2.4762121176367073
3.7959085534820187,-2.5137814008733219
3.7291062298107835,-2.4694355566118182
3.6622936154435610,-2.9853354501160125
3.5798603436076402,-2.9626361168814213
3.4961308441626056,-3.0627952753962848
3.4074104577887931,-3.0470728309387134
3.3167892815942168,-3.8126355285739333
3.1997873532873924,-2.9610304938507692
3.1058800683845673,-2.3057497651719161
3.0307497518407067,-2.2862303080092659
2.9543599598624262,0.0000000000000000
2.9543599598624262,0.0000000000000000
2.9543599598624262,2.0678780615562129
3.0235370964853980,4.0999041581649536
3.1562124625801391,2.3259050717417615
3.2290370449576993,0.4618230382748112
3.2433063069301085,1.9506263040076868
3.3028951712874313,3.3357513353538510
3.4023817318147098,-0.8526084055572476
3.3772320895142545,-3.0254158045311730
3.2864376881699564,-2.3868753892082903
3.2130033235072526,-2.3727332344146235
3.1382941512708489,0.0000000000000000
3.1382941512708489,0.0000000000000000
3.1382941512708489,1.0889448135306077
3.1727961767448098,2.2977169484652284
3.2444004019442962,1.2744690264725076
3.2834374551018466,-0.2935420656511030
3.2744860447784392,0.0000000000000000
3.2744860447784392,0.0000000000000000
3.2744860447784392,3.6109666723369385
3.3829420648795940,1.7435752483485061
3.4340905515330054,1.2014248569727641
3.4688956246781482,-2.2974357790719426
3.4020280266795737,-1.9380731790337553
3.3445877572715763,-1.8947250595431435
3.2874548456701986,0.0000000000000000
3.2874548456701986,0.0000000000000000
3.2874548456701986,1.4696329627896756
3.3318531391256254,-0.3567874467486348
3.3211285490061786,0.0000000000000000
3.3211285490061786,0.0000000000000000
3.3211285490061786,2.2926597593186955
3.3894515580037474,3.9412555610564741
3.5037916300607233,1.7445442170014072
3.5532144854310470,0.1470320765824366
3.5573496756959857,3.6745372221180408
3.6591677822578621,1.7539328954852837
3.7067858161867777,3.1424074655645984
3.7906042838020042,4.1474048791308000
3.8984715704226733,3.7506276913491918
3.9935103785035531,3.1825919815183150
4.0724171211386047,3.2679874725211056
4.1518803911108755,3.5345681954625761
4.2361486277941989,3.4203051819203178
4.3161240271239949,2.0461854628354512
4.3632698330034705,-0.7917020486168550
4.3450891250752868,-3.0225676994166735
4.2749672702687960,-2.6818687420585805
4.2117730235934250,-1.9337577251412634
4.1656113992825681,-1.6205685957924616
4.1265309604033069,-1.5417019179500622
4.0890032499090401,-2.6168651426670073
4.0245051622123711,-2.5931586335625063
3.9595531137872140,-2.1385759097744033
3.9051770366247194,-2.1135959096231911
3.8506791479132731,-2.9975426966005219
3.7720394616365547,-1.7865291179503997
3.7243806016137668,0.0000000000000000
3.7243806016137668,0.0000000000000000
3.7243806016137668,0.2229539308839045
3.7303609650704592,-1.4657900821296783
3.6908621785097688,-2.7965617911948404
3.6143058582059071,-3.9612219306302503
3.5030044291947466,-3.2974135869203405
3.4075838126616684,-1.5151649213474678
3.3628297801862699,0.0000000000000000
3.3628297801862699,0.0000000000000000
3.3628297801862699,0.5123041939727342
3.3780252573776255,1.2911779226112154
3.4160305818770578,3.9071818735188151
3.5285370004261076,2.1483087202855820
3.5888985821371446,2.1402853237952604
3.6480382965759728,2.3616751993318204
3.7122058401720524,4.1425211249369367
3.8221555158846230,2.8627391678912493
3.8963270594904706,-0.1752043467079582
3.8918283469425141,-2.9319224775606174
3.8157569115673833,-3.4706632195134159
3.7237006183317698,-2.6745063832638620
3.6511775358705236,-0.9358298864335914
3.6254628872500034,-0.8452862036644793
3.6020744663320441,-2.6037209920241571
3.5290575882671407,-1.9066750255805887
3.4746150575808690,-0.4293875606803511
3.4622399680361080,-0.2304757989845219
3.4555773685929743,-3.0471824073926177
3.3662537370043109,-3.0458083064085173
3.2745323654967429,-1.3839523739491617
3.2320045788431750,-1.3132980400015908
3.1911157469714135,-2.5547747591194416
3.1100353475222287,-1.9835937076583499
3.0455935332762656,0.0000000000000000
3.0455935332762656,0.0000000000000000
3.0455935332762656,1.4332030737313515
3.0922859816105723,2.9288725548531507
3.1855846780689228,3.3050336420063213
3.2876673914069423,1.3945536356801067
3.3298108491867793,3.5598922711159720
3.4350440653823897,3.1340878170814368
3.5250934616703993,3.9131371209536128
3.6343915584996074,2.7366314020005453
3.7089182633272761,0.8028653960199754
3.7304995674297912,-2.9752484267245505
3.6498815881350843,-1.9298887251728511
3.5966284452543564,-1.8555527103649554
3.5446666940755613,-1.7445625881890610
3.4951134580459811,-1.5222704862543355
3.4512887159710162,-1.5114070398856092
3.4072258267030873,-1.6480253041296804
3.3585138156417949,-2.0243256133400043
3.2977024128067738,-1.9452951803909262
3.2381816295424213,-3.5886038936481772
3.1254104862775560,-2.1633035449802116
3.0554168892277342,0.0000000000000000
3.0554168892277342,0.0000000000000000
3.0554168892277342,1.1906048360941579
3.0941301822060137,2.4601965035024387
3.1726381297364989,3.9775274577742987
3.2955991370845381,2.2497116629402591
3.3631639782204177,0.7054511106851997
3.3840716686250940,-2.8375983968469916
3.2991630686142424,-0.8178476052967733
3.2742890625879268,-0.7467319025427329
3.2514054052975512,-1.7932725377307772
3.1957842365022437,-2.2743816434254822
3.1238125906163168,0.0000000000000000
3.1238125906163168,0.0000000000000000
3.1238125906163168,1.7260285224892857
3.1785793654902612,3.4476124954576743
3.2852430291252661,3.0353980746494611
3.3763478766948518,1.1975360163218898
3.4116284577920082,1.7766633779925918
3.4633050526739271,2.6249093114898883
3.5382781605461826,0.9385263900409987
3.5646981629751946,-1.3027368656364231
3.5279669973027099,-1.6852016146910798
3.4798810612339866,-2.2842445586306805
3.4136150962690093,-2.6289489887675064
3.3357240030247528,-1.9973536323587109
3.2753050264058885,-1.7683960335309921
3.2208759938115330,-1.6807134069690102
3.1682696228136025,-3.5075622787160983
3.0555681699905732,-2.7172740213472011
2.9653153719169643,-1.6361486523942532
2.9096395499169891,-1.4777357247960197
2.8584058681187061,-2.3595922790125199
2.7746473302611738,-0.9374450355399423
2.7406563374587272,0.0000000000000000
2.7406563374587272,0.0000000000000000
2.7406563374587272,1.9371743753840709
2.8104422615892086,3.6801464893308968
