# x_m,y_m,w_tr_right_m,w_tr_left_m
1.9879714599218685,-17.5247951522549279,1.1943110210114856,1.3056889789885144
2.0151106898446738,-17.7226939567746662,1.1924406980059861,1.2848330101692842
2.0412166206886333,-17.9206480956547658,1.1905703750004863,1.2639770413500542
2.0665434771192177,-18.1184889029742244,1.1887192226091889,1.2431408101324768
2.0915074431357890,-18.3164773244671153,1.2086818753039850,1.2447635461020181
2.1168944918872330,-18.5143755393621348,1.2286445279987810,1.2463862820715594
2.1436531538258965,-18.7123707056748323,1.2483396888592362,1.2478981680294479
2.1725368167706938,-18.9097380628992759,1.2319918828406464,1.2344736604768776
2.2042383302889434,-19.1069370228049102,1.2156440768220564,1.2210491529243073
2.2392758500004124,-19.3035096482197552,1.1993369055409440,1.2076135686615437
2.2782556020267206,-19.4987030661512648,1.2111020116617179,1.1865257021261923
2.3226324882243681,-19.6930554288777060,1.2228671177824917,1.1654378355908408
2.3739640520689660,-19.8868031718563216,1.2346322239032657,1.1443499690554895
2.4322542773138451,-20.0764684278127739,1.2828270428182686,1.1028590840905106
2.4979963834605035,-20.2651154144095820,1.3314215711651043,1.0611443357382404
2.5704434586965643,-20.4521496263358458,1.3800160995119399,1.0194295873859702
2.6484286793562486,-20.6358723437722666,1.4763267535588986,0.9806361724905409
2.7321224932151638,-20.8170736263189937,1.5768188655292297,0.9420987597904008
2.8215017555550297,-20.9956852171738113,1.6773109774995609,0.9035613470902606
2.9173143007798710,-21.1728209267120704,1.7962853816374371,0.8787889785214658
3.0189045041702185,-21.3457421233875344,1.9190688189682625,0.8568534610057436
3.1259861950455994,-21.5121244687672508,2.0418522562990877,0.8349179434900215
3.2457477597437747,-21.6799615000695276,2.1747750030623947,0.7913258982546187
3.3712519725022823,-21.8383517769581523,2.3107322749287831,0.7412524178239925
3.4968522747403141,-21.9814891122339127,2.4466895467951715,0.6911789373933663
3.6423946919328936,-22.1301294602789156,2.5974943655500806,0.6762398696711983
3.7848290030592926,-22.2631003760306889,2.7490688752290726,0.6631221559267444
3.9388200061606753,-22.4007925114981923,2.9157754031075713,0.6454218721052063
4.0938820794294335,-22.5252292712627415,3.0926513879041324,0.6246418768824201
4.2719762289300771,-22.6178868369614392,3.2532278705599884,0.5849500185022685
4.4359735423351738,-22.6935622207735825,3.2812037344907656,0.5500000000000000
4.6138781968589049,-22.7908653410240731,3.0702711501094488,0.5503937504986005
4.8115410848970912,-22.8277417380880649,3.0532098071135065,0.5545350084272002
5.0197046318822158,-22.8237350780817749,3.0865029206074186,0.5548870616080041
5.2049697441501399,-22.7713369599779583,3.2050353109896541,0.5510265245719908
5.3795837845821266,-22.6769881372696567,3.4390152292662859,0.5646903956004496
5.5310482386523656,-22.6134731652944971,3.3867100749262402,0.6659064629846582
5.7020039011408077,-22.5334497975459271,3.0911841301084615,0.7810451704481700
5.8542764867481880,-22.3904600332946977,2.8667243351181302,0.8878950328713446
5.9873042949083430,-22.2332679696709477,2.6928580637337443,0.9990325161445321
6.1027896105544732,-22.0764802593965790,2.5491840669099322,1.1127286871051698
6.2168017487606813,-21.9009456308599866,2.4055100700861218,1.2264248580658066
6.3189121022447354,-21.7208004997424915,2.2789723111792548,1.3418567081201083
6.4078823734685422,-21.5417643791350599,2.1696346322712139,1.4590307036446113
6.4894515792056238,-21.3582688243395786,2.0602969533631743,1.5762046991691134
6.5640461409811204,-21.1736156645233962,1.9522962150544136,1.6931268203423639
6.6339451789467203,-20.9856255054071106,1.8850470724647110,1.8023715011418520
