# x_m,y_m,w_tr_right_m,w_tr_left_m
-13.9041466997294911,9.0520733498647470,0.9558324843762158,0.9651047868536389
-14.0010308196685074,8.8765344053901867,0.9481695266921411,0.9733219696177503
-14.0948430343593554,8.7003440098334952,0.9231817140819877,0.9590338130465123
-14.1889488503463657,8.5228723495980603,0.9163524016093820,0.9624770211962117
-14.2872883537213511,8.3516754972248268,0.9106106902629147,0.9652243401265018
-14.3897144871174412,8.1763204711345949,0.9346470279200075,0.9391390948343502
-14.4865756876391476,8.0035430582204370,0.9274828748653045,0.9513465479402893
-14.5838322232425543,7.8308881830311092,0.9141466619091838,0.9586896098858101
-14.6879215802741960,7.6570854714279823,0.9222762905449281,0.9158516372447022
-14.7920118861506200,7.4865437324407429,0.9166898014142064,0.9353851202911913
-14.8965175006670663,7.3177861515711822,0.9089747933428449,0.9288135551322132
-15.0024688902578962,7.1473914106452110,0.9168926073375071,0.9188633677310750
-15.1063149318242989,6.9789393752836348,0.8990011438317164,0.9367548312368658
-15.2140228891609421,6.8031900036691821,0.9156852923689283,0.8996251524316627
-15.3236647679042637,6.6419647653949099,0.9046002418133638,0.9260858591418101
-15.4311508626666889,6.4694368011681078,0.9214146297894206,0.9057193359505492
-15.5411327749104977,6.3046186896595708,0.9114075782050097,0.9055622782620552
-15.6478886755215445,6.1373962579147827,0.9133478333144394,0.8916919720743288
-15.7539500554590770,5.9680387495654372,0.9516010162606851,0.8841549588078971
-15.8606437947253998,5.7962088394943363,0.9780112478057433,0.8577447272628388
-15.9676143187271116,5.6271681846747370,0.9798168023588002,0.8306508559674334
-16.0745378514387589,5.4600435576943172,0.9939931304573956,0.8284116787446535
-16.1753203098760210,5.2900575417218789,1.0119700745136648,0.8237859005549174
-16.2654215173421797,5.1088971435993793,0.9955740863341411,0.8075182582899567
-16.3556085916072007,4.9302616614084673,0.9877749671999533,0.8010794147998787
-16.4480898782329490,4.7510062009590541,1.0020793102506740,0.8194130089490855
-16.5232843237721845,4.5703848428528318,0.9771962228746267,0.8195913746507343
-16.5860723398599283,4.3788365918909289,0.9515105686359164,0.8198448677846257
-16.6470069911877765,4.1872422257148516,0.9573067782083978,0.8477052493446580
-16.6802848663164767,3.9883541091356389,0.9344923102767031,0.8428381053529339
-16.6854936756868071,3.7930076933815258,0.9648126336486472,0.8351873663513528
-16.6815797587797228,3.5913963513688727,0.9685780980773960,0.8314219019226040
-16.6798437260036074,3.3892039568202041,0.9705957786293635,0.8294042213706365
-16.6640186446675038,3.1941803450403716,0.9219403114814204,0.8158388593736656
