# x_m,y_m,w_tr_right_m,w_tr_left_m,psi,kappa,s,velocity,acceleration,time
-0.0183208447180618,0.0469939152864434,1.0327407272736278,0.8354134419533127,0.1639251861961670,0.1448745901994552,0.0000000000000000,6.3248883208063900,-2.1690008582857470,0.0000000000000000
0.0802969134927752,0.0633062239708244,1.0322599667063446,0.8227966144319703,0.1494438467767953,0.1599925168538517,0.0999577593243549,6.2905163014763250,-2.1178312044116110,0.0158469367122476
0.1793457385751525,0.0767558629154657,1.0295388784224413,0.8134340179586752,0.1319401920957102,0.1221636875577130,0.1999155631114559,6.2567729563385814,-3.6723303909575145,0.0317799086447857
0.2784740207121679,0.0896065408266970,1.0259318854579307,0.8046833786580758,0.1250214228023601,0.0773882959806869,0.2998733354066302,6.1978263848825152,-2.5708749430135946,0.0478314522643936
0.3776994314278907,0.1016843396776147,1.0215576666276784,0.7967405191775588,0.1164690691025652,0.1564450339706323,0.3998311032728001,6.1562240095380272,0.0000000000000000,0.0640136378108137
0.4770330093516310,0.1128376602326353,1.0165945380676249,0.7903881402595567,0.0937456293146590,0.2242797674141564,0.4997888756696219,6.1562240095380272,0.0000000000000000,0.0802505018758565
0.5767046603281802,0.1203950536716199,1.0128663578449277,0.7986962942316278,0.0716320617669512,0.1501144006060194,0.5997466277651080,6.1562240095380272,2.8108002123306126,0.0964873626432065
0.6764342190528942,0.1271456605539417,1.0082791451268023,0.8079481925295848,0.0637354306986397,0.0771085169007139,0.6997043967313361,6.2016946629192571,5.5343280443800325,0.1126644830168837
0.7762128028420752,0.1331280370637601,1.0029245809388254,0.8179509080181699,0.0562168715037870,0.0792025743092134,0.7996621608703954,6.2902634926319134,2.6294127642376663,0.1286680211162553
0.8760325796691468,0.1383782914038520,0.9968391001624626,0.8286371902648895,0.0479016068466280,-0.0685295725496516,0.8996199170298953,6.3319092860367583,0.0000000000000000,0.1445064600145768
0.9758968406692335,0.1427005460354997,0.9899958873332102,0.8396982056382311,0.0699169959355146,-0.2120066858478610,0.9995776706570865,6.3319092860367583,0.0000000000000000,0.1602928127735495
1.0753888244390331,0.1523394377352951,0.9888897841693824,0.8368979501102111,0.0902850421852071,-0.0536138398925868,1.0995354770938548,6.3319092860367583,6.3504562850719957,0.1760791738727517
1.1749942201790031,0.1607250629270646,0.9869783091133120,0.8350963463858835,0.0806352370491419,0.0855176613520467,1.1994932360241795,6.4313785430092754,4.9627646181530753,0.1917424982871468
1.2746536482087019,0.1684421192739803,0.9842290883909937,0.8340717629172663,0.0731887342090722,0.0750142470820297,1.2994509998740584,6.5080537544620718,5.3227892928850107,0.2071925986550606
1.3743728863492826,0.1753434460236878,0.9807440078182078,0.8338500216356877,0.0656387241790481,0.0581185345125952,1.3994087647862656,6.5892998044252549,5.9765587942496818,0.2224564096933418
1.4741374764601165,0.1815548204373131,0.9774102763373719,0.8350982567222834,0.0615699366341835,0.0434096684663994,1.4993665289273714,6.6793471852615074,6.5633349933026413,0.2375231703387639
1.5739095723558687,0.1876444548558904,0.9805697915464928,0.8423860998758851,0.0569604573414420,0.0614508554057441,1.5993242938422749,6.7768570454081019,4.6036944561383777,0.2523799253643866
1.6737271841510162,0.1929358526936784,0.9829590102911155,0.8503979325364429,0.0492849563944699,0.0763291349341541,1.6992820575005547,6.8444241115451527,-4.9181809352575492,0.2670566305151726
1.7735810027158485,0.1974932281321717,0.9845985228610938,0.8591800265713248,0.0417010779908604,0.0693912053531410,1.7992398223458423,6.7722168210944451,-5.2755274671397512,0.2817383373090537
1.8734673871378873,0.2012700660463554,0.9854803468207167,0.8686367380009987,0.0354125769784750,0.0044110872998796,1.8991975849135256,6.6938972824472938,-6.6372164636280564,0.2965841587240665
1.9733706301342275,0.2045712526736760,0.9854413216610108,0.8776837254445994,0.0408192331238606,-0.0428409497853657,1.9991553549683554,6.5940411064691080,-6.6298609993932569,0.3116290463701750
2.0732103352556530,0.2094279514299703,0.9836625192660948,0.8790518672051306,0.0439771482608713,0.0239898286164716,2.0991131172559467,6.4927625841586174,-5.3678450972642411,0.3269051618603427
2.1730907290378574,0.2133600396119003,0.9811773237632203,0.8811310704398654,0.0360232939349681,0.0762399607710572,2.1990708802339101,6.4095905016140122,-5.3572335355355083,0.3423996631057297
2.2729950631174440,0.2166279701094962,0.9779449260690996,0.8839548333187207,0.0287355960390980,0.0611453935108126,2.2990286480042177,6.3254925647816425,-6.0360092150755387,0.3580976789332146
2.3729221470576976,0.2191038955697129,0.9740210713536170,0.8874264637082543,0.0237993807709134,-0.0267091581753235,2.3989864006384534,6.2293791307858974,-5.4364863582496836,0.3740210200963945
2.4728538829008233,0.2213853845123953,0.9696682946417241,0.8901672539732133,0.0340751715201100,-0.0812208268995317,2.4989441768262810,6.1415247440500202,-5.3923132179325997,0.3901811612144829
2.5727089948917916,0.2259143027750906,0.9666597674416686,0.8863536517249246,0.0400366862174464,0.0105679830758465,2.5989019403634819,6.0531247337772092,-5.8851982800732445,0.4065748695730460
2.6726064115960577,0.2293870896896036,0.9630130579543318,0.8833284005678207,0.0319624676333823,0.0737316206672450,2.6988597020087859,5.9551470635774875,-5.8698202365773628,0.4232230206695799
2.7725216443761069,0.2323029838225990,0.9586563539852812,0.8809598790710232,0.0252965899263708,0.0462783853827881,2.7988174739931906,5.8557927083564945,-6.4488422442971194,0.4401493235573369
2.8724564565306179,0.2344436929720100,0.9537484928266767,0.8791981192289144,0.0227107006345448,-0.0621542522953105,2.8987752116427581,5.7446570725190629,-4.7983074183177292,0.4573827480430594
